	Time [s]	Minimum [K]	Maximum [K]	Average [K]	
2945	294.24	291.03	291.03	291.03	
2946	294.34	291.03	291.03	291.03	
2947	294.44	291.03	291.03	291.03	
2948	294.54	291.03	291.03	291.03	
2949	294.64	291.02	291.02	291.02	
2950	294.74	291.02	291.02	291.02	
2951	294.84	291.02	291.02	291.02	
2952	294.94	291.01	291.01	291.01	
2953	295.04	291.01	291.01	291.01	
2954	295.14	291.01	291.01	291.01	
2955	295.24	291.	291.	291.	
2956	295.34	291.	291.	291.	
2957	295.44	291.	291.	291.	
2958	295.54	291.	291.	291.	
2959	295.64	290.99	290.99	290.99	
2960	295.74	290.99	290.99	290.99	
2961	295.84	290.99	290.99	290.99	
2962	295.94	290.98	290.98	290.98	
2963	296.04	290.98	290.98	290.98	
2964	296.14	290.98	290.98	290.98	
2965	296.24	290.98	290.98	290.98	
2966	296.34	290.97	290.97	290.97	
2967	296.44	290.97	290.97	290.97	
2968	296.54	290.97	290.97	290.97	
2969	296.64	290.96	290.96	290.96	
2970	296.74	290.96	290.96	290.96	
2971	296.84	290.96	290.96	290.96	
2972	296.94	290.95	290.95	290.95	
2973	297.04	290.95	290.95	290.95	
2974	297.14	290.95	290.95	290.95	
2975	297.24	290.95	290.95	290.95	
2976	297.34	290.94	290.94	290.94	
2977	297.44	290.94	290.94	290.94	
2978	297.54	290.94	290.94	290.94	
2979	297.64	290.93	290.93	290.93	
2980	297.74	290.93	290.93	290.93	
2981	297.84	290.93	290.93	290.93	
2982	297.94	290.93	290.93	290.93	
2983	298.04	290.92	290.92	290.92	
2984	298.14	290.92	290.92	290.92	
2985	298.24	290.92	290.92	290.92	
2986	298.34	290.91	290.91	290.91	
2987	298.44	290.91	290.91	290.91	
2988	298.54	290.91	290.91	290.91	
2989	298.64	290.91	290.91	290.91	
2990	298.74	290.9	290.9	290.9	
2991	298.84	290.9	290.9	290.9	
2992	298.94	290.9	290.9	290.9	
2993	299.04	290.89	290.89	290.89	
2994	299.14	290.89	290.89	290.89	
2995	299.24	290.89	290.89	290.89	
2996	299.34	290.88	290.88	290.88	
2997	299.44	290.88	290.88	290.88	
2998	299.54	290.88	290.88	290.88	
2999	299.64	290.88	290.88	290.88	
3000	299.74	290.87	290.87	290.87	
3001	299.84	290.87	290.87	290.87	
3002	299.94	290.87	290.87	290.87	
3003	300.04	290.86	290.86	290.86	
3004	300.14	290.86	290.86	290.86	
3005	300.24	290.86	290.86	290.86	
3006	300.34	290.86	290.86	290.86	
3007	300.44	290.85	290.85	290.85	
3008	300.54	290.85	290.85	290.85	
3009	300.64	290.85	290.85	290.85	
3010	300.74	290.84	290.84	290.84	
3011	300.84	290.84	290.84	290.84	
3012	300.94	290.84	290.84	290.84	
3013	301.04	290.84	290.84	290.84	
3014	301.14	290.83	290.83	290.83	
3015	301.24	290.83	290.83	290.83	
3016	301.34	290.83	290.83	290.83	
3017	301.44	290.82	290.82	290.82	
3018	301.54	290.82	290.82	290.82	
3019	301.64	290.82	290.82	290.82	
3020	301.74	290.82	290.82	290.82	
3021	301.84	290.81	290.81	290.81	
3022	301.94	290.81	290.81	290.81	
3023	302.04	290.81	290.81	290.81	
3024	302.14	290.8	290.8	290.8	
3025	302.24	290.8	290.8	290.8	
3026	302.34	290.8	290.8	290.8	
3027	302.44	290.8	290.8	290.8	
3028	302.54	290.79	290.79	290.79	
3029	302.64	290.79	290.79	290.79	
3030	302.74	290.79	290.79	290.79	
3031	302.84	290.78	290.78	290.78	
3032	302.94	290.78	290.78	290.78	
3033	303.04	290.78	290.78	290.78	
3034	303.14	290.78	290.78	290.78	
3035	303.24	290.77	290.77	290.77	
3036	303.34	290.77	290.77	290.77	
3037	303.44	290.77	290.77	290.77	
3038	303.54	290.76	290.76	290.76	
3039	303.64	290.76	290.76	290.76	
3040	303.74	290.76	290.76	290.76	
3041	303.84	290.76	290.76	290.76	
3042	303.94	290.75	290.75	290.75	
3043	304.04	290.75	290.75	290.75	
3044	304.14	290.75	290.75	290.75	
3045	304.24	290.74	290.74	290.74	
3046	304.34	290.74	290.74	290.74	
3047	304.44	290.74	290.74	290.74	
3048	304.54	290.74	290.74	290.74	
3049	304.64	290.73	290.73	290.73	
3050	304.74	290.73	290.73	290.73	
3051	304.84	290.73	290.73	290.73	
3052	304.94	290.72	290.72	290.72	
3053	305.04	290.72	290.72	290.72	
3054	305.14	290.72	290.72	290.72	
3055	305.24	290.72	290.72	290.72	
3056	305.34	290.71	290.71	290.71	
3057	305.44	290.71	290.71	290.71	
3058	305.54	290.71	290.71	290.71	
3059	305.64	290.7	290.7	290.7	
3060	305.74	290.7	290.7	290.7	
3061	305.84	290.7	290.7	290.7	
3062	305.94	290.7	290.7	290.7	
3063	306.04	290.69	290.69	290.69	
3064	306.14	290.69	290.69	290.69	
3065	306.24	290.69	290.69	290.69	
3066	306.34	290.69	290.69	290.69	
3067	306.44	290.68	290.68	290.68	
3068	306.54	290.68	290.68	290.68	
3069	306.64	290.68	290.68	290.68	
3070	306.74	290.67	290.67	290.67	
3071	306.84	290.67	290.67	290.67	
3072	306.94	290.67	290.67	290.67	
3073	307.04	290.67	290.67	290.67	
3074	307.14	290.66	290.66	290.66	
3075	307.24	290.66	290.66	290.66	
3076	307.34	290.66	290.66	290.66	
3077	307.44	290.65	290.65	290.65	
3078	307.54	290.65	290.65	290.65	
3079	307.64	290.65	290.65	290.65	
3080	307.74	290.65	290.65	290.65	
3081	307.84	290.64	290.64	290.64	
3082	307.94	290.64	290.64	290.64	
3083	308.04	290.64	290.64	290.64	
3084	308.14	290.63	290.63	290.63	
3085	308.24	290.63	290.63	290.63	
3086	308.34	290.63	290.63	290.63	
3087	308.44	290.63	290.63	290.63	
3088	308.54	290.62	290.62	290.62	
3089	308.64	290.62	290.62	290.62	
3090	308.74	290.62	290.62	290.62	
3091	308.84	290.62	290.62	290.62	
3092	308.94	290.61	290.61	290.61	
3093	309.04	290.61	290.61	290.61	
3094	309.14	290.61	290.61	290.61	
3095	309.24	290.6	290.6	290.6	
3096	309.34	290.6	290.6	290.6	
3097	309.44	290.6	290.6	290.6	
3098	309.54	290.6	290.6	290.6	
3099	309.64	290.59	290.59	290.59	
3100	309.74	290.59	290.59	290.59	
3101	309.84	290.59	290.59	290.59	
3102	309.94	290.58	290.58	290.58	
3103	310.04	290.58	290.58	290.58	
3104	310.14	290.58	290.58	290.58	
3105	310.24	290.58	290.58	290.58	
3106	310.34	290.57	290.57	290.57	
3107	310.44	290.57	290.57	290.57	
3108	310.54	290.57	290.57	290.57	
3109	310.64	290.57	290.57	290.57	
3110	310.74	290.56	290.56	290.56	
3111	310.84	290.56	290.56	290.56	
3112	310.94	290.56	290.56	290.56	
3113	311.04	290.55	290.55	290.55	
3114	311.14	290.55	290.55	290.55	
3115	311.24	290.55	290.55	290.55	
3116	311.34	290.55	290.55	290.55	
3117	311.44	290.54	290.54	290.54	
3118	311.54	290.54	290.54	290.54	
3119	311.64	290.54	290.54	290.54	
3120	311.74	290.54	290.54	290.54	
3121	311.84	290.53	290.53	290.53	
3122	311.94	290.53	290.53	290.53	
3123	312.04	290.53	290.53	290.53	
3124	312.14	290.52	290.52	290.52	
3125	312.24	290.52	290.52	290.52	
3126	312.34	290.52	290.52	290.52	
3127	312.44	290.52	290.52	290.52	
3128	312.54	290.51	290.51	290.51	
3129	312.64	290.51	290.51	290.51	
3130	312.74	290.51	290.51	290.51	
3131	312.84	290.5	290.5	290.5	
3132	312.94	290.5	290.5	290.5	
3133	313.04	290.5	290.5	290.5	
3134	313.14	290.5	290.5	290.5	
3135	313.24	290.49	290.49	290.49	
3136	313.34	290.49	290.49	290.49	
3137	313.44	290.49	290.49	290.49	
3138	313.54	290.49	290.49	290.49	
3139	313.64	290.48	290.48	290.48	
3140	313.74	290.48	290.48	290.48	
3141	313.84	290.48	290.48	290.48	
3142	313.94	290.47	290.47	290.47	
3143	314.04	290.47	290.47	290.47	
3144	314.14	290.47	290.47	290.47	
3145	314.24	290.47	290.47	290.47	
3146	314.34	290.46	290.46	290.46	
3147	314.44	290.46	290.46	290.46	
3148	314.54	290.46	290.46	290.46	
3149	314.64	290.46	290.46	290.46	
3150	314.74	290.45	290.45	290.45	
3151	314.84	290.45	290.45	290.45	
3152	314.94	290.45	290.45	290.45	
3153	315.04	290.44	290.44	290.44	
3154	315.14	290.44	290.44	290.44	
3155	315.24	290.44	290.44	290.44	
3156	315.34	290.44	290.44	290.44	
3157	315.44	290.43	290.43	290.43	
3158	315.54	290.43	290.43	290.43	
3159	315.64	290.43	290.43	290.43	
3160	315.74	290.43	290.43	290.43	
3161	315.84	290.42	290.42	290.42	
3162	315.94	290.42	290.42	290.42	
3163	316.04	290.42	290.42	290.42	
3164	316.14	290.42	290.42	290.42	
3165	316.24	290.41	290.41	290.41	
3166	316.34	290.41	290.41	290.41	
3167	316.44	290.41	290.41	290.41	
3168	316.54	290.4	290.4	290.4	
3169	316.64	290.4	290.4	290.4	
3170	316.74	290.4	290.4	290.4	
3171	316.84	290.4	290.4	290.4	
3172	316.94	290.39	290.39	290.39	
3173	317.04	290.39	290.39	290.39	
3174	317.14	290.39	290.39	290.39	
3175	317.24	290.39	290.39	290.39	
3176	317.34	290.38	290.38	290.38	
3177	317.44	290.38	290.38	290.38	
3178	317.54	290.38	290.38	290.38	
3179	317.64	290.37	290.37	290.37	
3180	317.74	290.37	290.37	290.37	
3181	317.84	290.37	290.37	290.37	
3182	317.94	290.37	290.37	290.37	
3183	318.04	290.36	290.36	290.36	
3184	318.14	290.36	290.36	290.36	
3185	318.24	290.36	290.36	290.36	
3186	318.34	290.36	290.36	290.36	
3187	318.44	290.35	290.35	290.35	
3188	318.54	290.35	290.35	290.35	
3189	318.64	290.35	290.35	290.35	
3190	318.74	290.35	290.35	290.35	
3191	318.84	290.34	290.34	290.34	
3192	318.94	290.34	290.34	290.34	
3193	319.04	290.34	290.34	290.34	
3194	319.14	290.33	290.33	290.33	
3195	319.24	290.33	290.33	290.33	
3196	319.34	290.33	290.33	290.33	
3197	319.44	290.33	290.33	290.33	
3198	319.54	290.32	290.32	290.32	
3199	319.64	290.32	290.32	290.32	
3200	319.74	290.32	290.32	290.32	
3201	319.84	290.32	290.32	290.32	
3202	319.94	290.31	290.31	290.31	
3203	320.04	290.31	290.31	290.31	
3204	320.14	290.31	290.31	290.31	
3205	320.24	290.31	290.31	290.31	
3206	320.34	290.3	290.3	290.3	
3207	320.44	290.3	290.3	290.3	
3208	320.54	290.3	290.3	290.3	
3209	320.64	290.29	290.29	290.29	
3210	320.74	290.29	290.29	290.29	
3211	320.84	290.29	290.29	290.29	
3212	320.94	290.29	290.29	290.29	
3213	321.04	290.28	290.28	290.28	
3214	321.14	290.28	290.28	290.28	
3215	321.24	290.28	290.28	290.28	
3216	321.34	290.28	290.28	290.28	
3217	321.44	290.27	290.27	290.27	
3218	321.54	290.27	290.27	290.27	
3219	321.64	290.27	290.27	290.27	
3220	321.74	290.27	290.27	290.27	
3221	321.84	290.26	290.26	290.26	
3222	321.94	290.26	290.26	290.26	
3223	322.04	290.26	290.26	290.26	
3224	322.14	290.25	290.25	290.25	
3225	322.24	290.25	290.25	290.25	
3226	322.34	290.25	290.25	290.25	
3227	322.44	290.25	290.25	290.25	
3228	322.54	290.24	290.24	290.24	
3229	322.64	290.24	290.24	290.24	
3230	322.74	290.24	290.24	290.24	
3231	322.84	290.24	290.24	290.24	
3232	322.94	290.23	290.23	290.23	
3233	323.04	290.23	290.23	290.23	
3234	323.14	290.23	290.23	290.23	
3235	323.24	290.23	290.23	290.23	
3236	323.34	290.22	290.22	290.22	
3237	323.44	290.22	290.22	290.22	
3238	323.54	290.22	290.22	290.22	
3239	323.64	290.22	290.22	290.22	
3240	323.74	290.21	290.21	290.21	
3241	323.84	290.21	290.21	290.21	
3242	323.94	290.21	290.21	290.21	
3243	324.04	290.2	290.2	290.2	
3244	324.14	290.2	290.2	290.2	
3245	324.24	290.2	290.2	290.2	
3246	324.34	290.2	290.2	290.2	
3247	324.44	290.19	290.19	290.19	
3248	324.54	290.19	290.19	290.19	
3249	324.64	290.19	290.19	290.19	
3250	324.74	290.19	290.19	290.19	
3251	324.84	290.18	290.18	290.18	
3252	324.94	290.18	290.18	290.18	
3253	325.04	290.18	290.18	290.18	
3254	325.14	290.18	290.18	290.18	
3255	325.24	290.17	290.17	290.17	
3256	325.34	290.17	290.17	290.17	
3257	325.44	290.17	290.17	290.17	
3258	325.54	290.17	290.17	290.17	
3259	325.64	290.16	290.16	290.16	
3260	325.74	290.16	290.16	290.16	
3261	325.84	290.16	290.16	290.16	
3262	325.94	290.16	290.16	290.16	
3263	326.04	290.15	290.15	290.15	
3264	326.14	290.15	290.15	290.15	
3265	326.24	290.15	290.15	290.15	
3266	326.34	290.14	290.14	290.14	
3267	326.44	290.14	290.14	290.14	
3268	326.54	290.14	290.14	290.14	
3269	326.64	290.14	290.14	290.14	
3270	326.74	290.13	290.13	290.13	
3271	326.84	290.13	290.13	290.13	
3272	326.94	290.13	290.13	290.13	
3273	327.04	290.13	290.13	290.13	
3274	327.14	290.12	290.12	290.12	
3275	327.24	290.12	290.12	290.12	
3276	327.34	290.12	290.12	290.12	
3277	327.44	290.12	290.12	290.12	
3278	327.54	290.11	290.11	290.11	
3279	327.64	290.11	290.11	290.11	
3280	327.74	290.11	290.11	290.11	
3281	327.84	290.11	290.11	290.11	
3282	327.94	290.1	290.1	290.1	
3283	328.04	290.1	290.1	290.1	
3284	328.14	290.1	290.1	290.1	
3285	328.24	290.1	290.1	290.1	
3286	328.34	290.09	290.09	290.09	
3287	328.44	290.09	290.09	290.09	
3288	328.54	290.09	290.09	290.09	
3289	328.64	290.09	290.09	290.09	
3290	328.74	290.08	290.08	290.08	
3291	328.84	290.08	290.08	290.08	
3292	328.94	290.08	290.08	290.08	
3293	329.04	290.08	290.08	290.08	
3294	329.14	290.07	290.07	290.07	
3295	329.24	290.07	290.07	290.07	
3296	329.34	290.07	290.07	290.07	
3297	329.44	290.06	290.06	290.06	
3298	329.54	290.06	290.06	290.06	
3299	329.64	290.06	290.06	290.06	
3300	329.74	290.06	290.06	290.06	
3301	329.84	290.05	290.05	290.05	
3302	329.94	290.05	290.05	290.05	
3303	330.04	290.05	290.05	290.05	
3304	330.14	290.05	290.05	290.05	
3305	330.24	290.04	290.04	290.04	
3306	330.34	290.04	290.04	290.04	
3307	330.44	290.04	290.04	290.04	
3308	330.54	290.04	290.04	290.04	
3309	330.64	290.03	290.03	290.03	
3310	330.74	290.03	290.03	290.03	
3311	330.84	290.03	290.03	290.03	
3312	330.94	290.03	290.03	290.03	
3313	331.04	290.02	290.02	290.02	
3314	331.14	290.02	290.02	290.02	
3315	331.24	290.02	290.02	290.02	
3316	331.34	290.02	290.02	290.02	
3317	331.44	290.01	290.01	290.01	
3318	331.54	290.01	290.01	290.01	
3319	331.64	290.01	290.01	290.01	
3320	331.74	290.01	290.01	290.01	
3321	331.84	290.	290.	290.	
3322	331.94	290.	290.	290.	
3323	332.04	290.	290.	290.	
3324	332.14	290.	290.	290.	
3325	332.24	289.99	289.99	289.99	
3326	332.34	289.99	289.99	289.99	
3327	332.44	289.99	289.99	289.99	
3328	332.54	289.99	289.99	289.99	
3329	332.64	289.98	289.98	289.98	
3330	332.74	289.98	289.98	289.98	
3331	332.84	289.98	289.98	289.98	
3332	332.94	289.98	289.98	289.98	
3333	333.04	289.97	289.97	289.97	
3334	333.14	289.97	289.97	289.97	
3335	333.24	289.97	289.97	289.97	
3336	333.34	289.97	289.97	289.97	
3337	333.44	289.96	289.96	289.96	
3338	333.54	289.96	289.96	289.96	
3339	333.64	289.96	289.96	289.96	
3340	333.74	289.96	289.96	289.96	
3341	333.84	289.95	289.95	289.95	
3342	333.94	289.95	289.95	289.95	
3343	334.04	289.95	289.95	289.95	
3344	334.14	289.95	289.95	289.95	
3345	334.24	289.94	289.94	289.94	
3346	334.34	289.94	289.94	289.94	
3347	334.44	289.94	289.94	289.94	
3348	334.54	289.94	289.94	289.94	
3349	334.64	289.93	289.93	289.93	
3350	334.74	289.93	289.93	289.93	
3351	334.84	289.93	289.93	289.93	
3352	334.94	289.93	289.93	289.93	
3353	335.04	289.92	289.92	289.92	
3354	335.14	289.92	289.92	289.92	
3355	335.24	289.92	289.92	289.92	
3356	335.34	289.92	289.92	289.92	
3357	335.44	289.91	289.91	289.91	
3358	335.54	289.91	289.91	289.91	
3359	335.64	289.91	289.91	289.91	
3360	335.74	289.91	289.91	289.91	
3361	335.84	289.9	289.9	289.9	
3362	335.94	289.9	289.9	289.9	
3363	336.04	289.9	289.9	289.9	
3364	336.14	289.9	289.9	289.9	
3365	336.24	289.89	289.89	289.89	
3366	336.34	289.89	289.89	289.89	
3367	336.44	289.89	289.89	289.89	
3368	336.54	289.89	289.89	289.89	
3369	336.64	289.88	289.88	289.88	
3370	336.74	289.88	289.88	289.88	
3371	336.84	289.88	289.88	289.88	
3372	336.94	289.88	289.88	289.88	
3373	337.04	289.87	289.87	289.87	
3374	337.14	289.87	289.87	289.87	
3375	337.24	289.87	289.87	289.87	
3376	337.34	289.87	289.87	289.87	
3377	337.44	289.86	289.86	289.86	
3378	337.54	289.86	289.86	289.86	
3379	337.64	289.86	289.86	289.86	
3380	337.74	289.86	289.86	289.86	
3381	337.84	289.85	289.85	289.85	
3382	337.94	289.85	289.85	289.85	
3383	338.04	289.85	289.85	289.85	
3384	338.14	289.85	289.85	289.85	
3385	338.24	289.84	289.84	289.84	
3386	338.34	289.84	289.84	289.84	
3387	338.44	289.84	289.84	289.84	
3388	338.54	289.84	289.84	289.84	
3389	338.64	289.83	289.83	289.83	
3390	338.74	289.83	289.83	289.83	
3391	338.84	289.83	289.83	289.83	
3392	338.94	289.83	289.83	289.83	
3393	339.04	289.82	289.82	289.82	
3394	339.14	289.82	289.82	289.82	
3395	339.24	289.82	289.82	289.82	
3396	339.34	289.82	289.82	289.82	
3397	339.44	289.81	289.81	289.81	
3398	339.54	289.81	289.81	289.81	
3399	339.64	289.81	289.81	289.81	
3400	339.74	289.81	289.81	289.81	
3401	339.84	289.8	289.8	289.8	
3402	339.94	289.8	289.8	289.8	
3403	340.04	289.8	289.8	289.8	
3404	340.14	289.8	289.8	289.8	
3405	340.24	289.79	289.79	289.79	
3406	340.34	289.79	289.79	289.79	
3407	340.44	289.79	289.79	289.79	
3408	340.54	289.79	289.79	289.79	
3409	340.64	289.78	289.78	289.78	
3410	340.74	289.78	289.78	289.78	
3411	340.84	289.78	289.78	289.78	
3412	340.94	289.78	289.78	289.78	
3413	341.04	289.77	289.77	289.77	
3414	341.14	289.77	289.77	289.77	
3415	341.24	289.77	289.77	289.77	
3416	341.34	289.77	289.77	289.77	
3417	341.44	289.76	289.76	289.76	
3418	341.54	289.76	289.76	289.76	
3419	341.64	289.76	289.76	289.76	
3420	341.74	289.76	289.76	289.76	
3421	341.84	289.75	289.75	289.75	
3422	341.94	289.75	289.75	289.75	
3423	342.04	289.75	289.75	289.75	
3424	342.14	289.75	289.75	289.75	
3425	342.24	289.74	289.74	289.74	
3426	342.34	289.74	289.74	289.74	
3427	342.44	289.74	289.74	289.74	
3428	342.54	289.74	289.74	289.74	
3429	342.64	289.73	289.73	289.73	
3430	342.74	289.73	289.73	289.73	
3431	342.84	289.73	289.73	289.73	
3432	342.94	289.73	289.73	289.73	
3433	343.04	289.72	289.72	289.72	
3434	343.14	289.72	289.72	289.72	
3435	343.24	289.72	289.72	289.72	
3436	343.34	289.72	289.72	289.72	
3437	343.44	289.72	289.72	289.72	
3438	343.54	289.71	289.71	289.71	
3439	343.64	289.71	289.71	289.71	
3440	343.74	289.71	289.71	289.71	
3441	343.84	289.71	289.71	289.71	
3442	343.94	289.7	289.7	289.7	
3443	344.04	289.7	289.7	289.7	
3444	344.14	289.7	289.7	289.7	
3445	344.24	289.7	289.7	289.7	
3446	344.34	289.69	289.69	289.69	
3447	344.44	289.69	289.69	289.69	
3448	344.54	289.69	289.69	289.69	
3449	344.64	289.69	289.69	289.69	
3450	344.74	289.68	289.68	289.68	
3451	344.84	289.68	289.68	289.68	
3452	344.94	289.68	289.68	289.68	
3453	345.04	289.68	289.68	289.68	
3454	345.14	289.67	289.67	289.67	
3455	345.24	289.67	289.67	289.67	
3456	345.34	289.67	289.67	289.67	
3457	345.44	289.67	289.67	289.67	
3458	345.54	289.66	289.66	289.66	
3459	345.64	289.66	289.66	289.66	
3460	345.74	289.66	289.66	289.66	
3461	345.84	289.66	289.66	289.66	
3462	345.94	289.65	289.65	289.65	
3463	346.04	289.65	289.65	289.65	
3464	346.14	289.65	289.65	289.65	
3465	346.24	289.65	289.65	289.65	
3466	346.34	289.65	289.65	289.65	
3467	346.44	289.64	289.64	289.64	
3468	346.54	289.64	289.64	289.64	
3469	346.64	289.64	289.64	289.64	
3470	346.74	289.64	289.64	289.64	
3471	346.84	289.63	289.63	289.63	
3472	346.94	289.63	289.63	289.63	
3473	347.04	289.63	289.63	289.63	
3474	347.14	289.63	289.63	289.63	
3475	347.24	289.62	289.62	289.62	
3476	347.34	289.62	289.62	289.62	
3477	347.44	289.62	289.62	289.62	
3478	347.54	289.62	289.62	289.62	
3479	347.64	289.61	289.61	289.61	
3480	347.74	289.61	289.61	289.61	
3481	347.84	289.61	289.61	289.61	
3482	347.94	289.61	289.61	289.61	
3483	348.04	289.6	289.6	289.6	
3484	348.14	289.6	289.6	289.6	
3485	348.24	289.6	289.6	289.6	
3486	348.34	289.6	289.6	289.6	
3487	348.44	289.59	289.59	289.59	
3488	348.54	289.59	289.59	289.59	
3489	348.64	289.59	289.59	289.59	
3490	348.74	289.59	289.59	289.59	
3491	348.84	289.59	289.59	289.59	
3492	348.94	289.58	289.58	289.58	
3493	349.04	289.58	289.58	289.58	
3494	349.14	289.58	289.58	289.58	
3495	349.24	289.58	289.58	289.58	
3496	349.34	289.57	289.57	289.57	
3497	349.44	289.57	289.57	289.57	
3498	349.54	289.57	289.57	289.57	
3499	349.64	289.57	289.57	289.57	
3500	349.74	289.56	289.56	289.56	
3501	349.84	289.56	289.56	289.56	
3502	349.94	289.56	289.56	289.56	
3503	350.04	289.56	289.56	289.56	
3504	350.14	289.55	289.55	289.55	
3505	350.24	289.55	289.55	289.55	
3506	350.34	289.55	289.55	289.55	
3507	350.44	289.55	289.55	289.55	
3508	350.54	289.54	289.54	289.54	
3509	350.64	289.54	289.54	289.54	
3510	350.74	289.54	289.54	289.54	
3511	350.84	289.54	289.54	289.54	
3512	350.94	289.54	289.54	289.54	
3513	351.04	289.53	289.53	289.53	
3514	351.14	289.53	289.53	289.53	
3515	351.24	289.53	289.53	289.53	
3516	351.34	289.53	289.53	289.53	
3517	351.44	289.52	289.52	289.52	
3518	351.54	289.52	289.52	289.52	
3519	351.64	289.52	289.52	289.52	
3520	351.74	289.52	289.52	289.52	
3521	351.84	289.51	289.51	289.51	
3522	351.94	289.51	289.51	289.51	
3523	352.04	289.51	289.51	289.51	
3524	352.14	289.51	289.51	289.51	
3525	352.24	289.5	289.5	289.5	
3526	352.34	289.5	289.5	289.5	
3527	352.44	289.5	289.5	289.5	
3528	352.54	289.5	289.5	289.5	
3529	352.64	289.5	289.5	289.5	
3530	352.74	289.49	289.49	289.49	
3531	352.84	289.49	289.49	289.49	
3532	352.94	289.49	289.49	289.49	
3533	353.04	289.49	289.49	289.49	
3534	353.14	289.48	289.48	289.48	
3535	353.24	289.48	289.48	289.48	
3536	353.34	289.48	289.48	289.48	
3537	353.44	289.48	289.48	289.48	
3538	353.54	289.47	289.47	289.47	
3539	353.64	289.47	289.47	289.47	
3540	353.74	289.47	289.47	289.47	
3541	353.84	289.47	289.47	289.47	
3542	353.94	289.46	289.46	289.46	
3543	354.04	289.46	289.46	289.46	
3544	354.14	289.46	289.46	289.46	
3545	354.24	289.46	289.46	289.46	
3546	354.34	289.46	289.46	289.46	
3547	354.44	289.45	289.45	289.45	
3548	354.54	289.45	289.45	289.45	
3549	354.64	289.45	289.45	289.45	
3550	354.74	289.45	289.45	289.45	
3551	354.84	289.44	289.44	289.44	
3552	354.94	289.44	289.44	289.44	
3553	355.04	289.44	289.44	289.44	
3554	355.14	289.44	289.44	289.44	
3555	355.24	289.43	289.43	289.43	
3556	355.34	289.43	289.43	289.43	
3557	355.44	289.43	289.43	289.43	
3558	355.54	289.43	289.43	289.43	
3559	355.64	289.43	289.43	289.43	
3560	355.74	289.42	289.42	289.42	
3561	355.84	289.42	289.42	289.42	
3562	355.94	289.42	289.42	289.42	
3563	356.04	289.42	289.42	289.42	
3564	356.14	289.41	289.41	289.41	
3565	356.24	289.41	289.41	289.41	
3566	356.34	289.41	289.41	289.41	
3567	356.44	289.41	289.41	289.41	
3568	356.54	289.4	289.4	289.4	
3569	356.64	289.4	289.4	289.4	
3570	356.74	289.4	289.4	289.4	
3571	356.84	289.4	289.4	289.4	
3572	356.94	289.4	289.4	289.4	
3573	357.04	289.39	289.39	289.39	
3574	357.14	289.39	289.39	289.39	
3575	357.24	289.39	289.39	289.39	
3576	357.34	289.39	289.39	289.39	
3577	357.44	289.38	289.38	289.38	
3578	357.54	289.38	289.38	289.38	
3579	357.64	289.38	289.38	289.38	
3580	357.74	289.38	289.38	289.38	
3581	357.84	289.37	289.37	289.37	
3582	357.94	289.37	289.37	289.37	
3583	358.04	289.37	289.37	289.37	
3584	358.14	289.37	289.37	289.37	
3585	358.24	289.37	289.37	289.37	
3586	358.34	289.36	289.36	289.36	
3587	358.44	289.36	289.36	289.36	
3588	358.54	289.36	289.36	289.36	
3589	358.64	289.36	289.36	289.36	
3590	358.74	289.35	289.35	289.35	
3591	358.84	289.35	289.35	289.35	
3592	358.94	289.35	289.35	289.35	
3593	359.04	289.35	289.35	289.35	
3594	359.14	289.34	289.34	289.34	
3595	359.24	289.34	289.34	289.34	
3596	359.34	289.34	289.34	289.34	
3597	359.44	289.34	289.34	289.34	
3598	359.54	289.34	289.34	289.34	
3599	359.64	289.33	289.33	289.33	
3600	359.74	289.33	289.33	289.33	
3601	359.84	289.33	289.33	289.33	
3602	359.94	289.33	289.33	289.33	
3603	360.04	289.32	289.32	289.32	
3604	360.14	289.32	289.32	289.32	
3605	360.24	289.32	289.32	289.32	
3606	360.34	289.32	289.32	289.32	
3607	360.44	289.31	289.31	289.31	
3608	360.54	289.31	289.31	289.31	
3609	360.64	289.31	289.31	289.31	
3610	360.74	289.31	289.31	289.31	
3611	360.84	289.31	289.31	289.31	
3612	360.94	289.3	289.3	289.3	
3613	361.04	289.3	289.3	289.3	
3614	361.14	289.3	289.3	289.3	
3615	361.24	289.3	289.3	289.3	
3616	361.34	289.29	289.29	289.29	
3617	361.44	289.29	289.29	289.29	
3618	361.54	289.29	289.29	289.29	
3619	361.64	289.29	289.29	289.29	
3620	361.74	289.29	289.29	289.29	
3621	361.84	289.28	289.28	289.28	
3622	361.94	289.28	289.28	289.28	
3623	362.04	289.28	289.28	289.28	
3624	362.14	289.28	289.28	289.28	
3625	362.24	289.27	289.27	289.27	
3626	362.34	289.27	289.27	289.27	
3627	362.44	289.27	289.27	289.27	
3628	362.54	289.27	289.27	289.27	
3629	362.64	289.26	289.26	289.26	
3630	362.74	289.26	289.26	289.26	
3631	362.84	289.26	289.26	289.26	
3632	362.94	289.26	289.26	289.26	
3633	363.04	289.26	289.26	289.26	
3634	363.14	289.25	289.25	289.25	
3635	363.24	289.25	289.25	289.25	
3636	363.34	289.25	289.25	289.25	
3637	363.44	289.25	289.25	289.25	
3638	363.54	289.24	289.24	289.24	
3639	363.64	289.24	289.24	289.24	
3640	363.74	289.24	289.24	289.24	
3641	363.84	289.24	289.24	289.24	
3642	363.94	289.24	289.24	289.24	
3643	364.04	289.23	289.23	289.23	
