Time [s]	Epidermis	Dermis	Fat
335.44	286.53	289.91	310.15
335.54	286.52	289.91	310.15
335.64	286.52	289.91	310.15
335.74	286.52	289.91	310.15
335.84	286.52	289.9	310.15
335.94	286.51	289.9	310.15
336.04	286.51	289.9	310.15
336.14	286.51	289.9	310.15
336.24	286.51	289.89	310.15
336.34	286.51	289.89	310.15
336.44	286.5	289.89	310.15
336.54	286.5	289.89	310.15
336.64	286.5	289.88	310.15
336.74	286.5	289.88	310.15
336.84	286.5	289.88	310.15
336.94	286.49	289.88	310.15
337.04	286.49	289.87	310.15
337.14	286.49	289.87	310.15
337.24	286.49	289.87	310.15
337.34	286.48	289.87	310.15
337.44	286.48	289.86	310.15
337.54	286.48	289.86	310.15
337.64	286.48	289.86	310.15
337.74	286.48	289.86	310.15
337.84	286.47	289.85	310.15
337.94	286.47	289.85	310.15
338.04	286.47	289.85	310.15
338.14	286.47	289.85	310.15
338.24	286.47	289.84	310.15
338.34	286.46	289.84	310.15
338.44	286.46	289.84	310.15
338.54	286.46	289.84	310.15
338.64	286.46	289.83	310.15
338.74	286.46	289.83	310.15
338.84	286.45	289.83	310.15
338.94	286.45	289.83	310.15
339.04	286.45	289.82	310.15
339.14	286.45	289.82	310.15
339.24	286.44	289.82	310.15
339.34	286.44	289.82	310.15
339.44	286.44	289.81	310.15
339.54	286.44	289.81	310.15
339.64	286.44	289.81	310.15
339.74	286.43	289.81	310.15
339.84	286.43	289.8	310.15
339.94	286.43	289.8	310.15
340.04	286.43	289.8	310.15
340.14	286.43	289.8	310.15
340.24	286.42	289.79	310.15
340.34	286.42	289.79	310.15
340.44	286.42	289.79	310.15
340.54	286.42	289.79	310.15
340.64	286.42	289.78	310.15
340.74	286.41	289.78	310.15
340.84	286.41	289.78	310.15
340.94	286.41	289.78	310.15
341.04	286.41	289.77	310.15
341.14	286.4	289.77	310.15
341.24	286.4	289.77	310.15
341.34	286.4	289.77	310.15
341.44	286.4	289.76	310.15
341.54	286.4	289.76	310.15
341.64	286.39	289.76	310.15
341.74	286.39	289.76	310.15
341.84	286.39	289.75	310.15
341.94	286.39	289.75	310.15
342.04	286.39	289.75	310.15
342.14	286.38	289.75	310.15
342.24	286.38	289.74	310.15
342.34	286.38	289.74	310.15
342.44	286.38	289.74	310.15
342.54	286.38	289.74	310.15
342.64	286.37	289.73	310.15
342.74	286.37	289.73	310.15
342.84	286.37	289.73	310.15
342.94	286.37	289.73	310.15
343.04	286.37	289.72	310.15
343.14	286.36	289.72	310.15
343.24	286.36	289.72	310.15
343.34	286.36	289.72	310.15
343.44	286.36	289.72	310.15
343.54	286.36	289.71	310.15
343.64	286.35	289.71	310.15
343.74	286.35	289.71	310.15
343.84	286.35	289.71	310.15
343.94	286.35	289.7	310.15
344.04	286.34	289.7	310.15
344.14	286.34	289.7	310.15
344.24	286.34	289.7	310.15
344.34	286.34	289.69	310.15
344.44	286.34	289.69	310.15
344.54	286.33	289.69	310.15
344.64	286.33	289.69	310.15
344.74	286.33	289.68	310.15
344.84	286.33	289.68	310.15
344.94	286.33	289.68	310.15
345.04	286.32	289.68	310.15
345.14	286.32	289.67	310.15
345.24	286.32	289.67	310.15
345.34	286.32	289.67	310.15
345.44	286.32	289.67	310.15
345.54	286.31	289.66	310.15
345.64	286.31	289.66	310.15
345.74	286.31	289.66	310.15
345.84	286.31	289.66	310.15
345.94	286.31	289.65	310.15
346.04	286.3	289.65	310.15
346.14	286.3	289.65	310.15
346.24	286.3	289.65	310.15
346.34	286.3	289.65	310.15
346.44	286.3	289.64	310.15
346.54	286.29	289.64	310.15
346.64	286.29	289.64	310.15
346.74	286.29	289.64	310.15
346.84	286.29	289.63	310.15
346.94	286.29	289.63	310.15
347.04	286.28	289.63	310.15
347.14	286.28	289.63	310.15
347.24	286.28	289.62	310.15
347.34	286.28	289.62	310.15
347.44	286.28	289.62	310.15
347.54	286.27	289.62	310.15
347.64	286.27	289.61	310.15
347.74	286.27	289.61	310.15
347.84	286.27	289.61	310.15
347.94	286.27	289.61	310.15
348.04	286.26	289.6	310.15
348.14	286.26	289.6	310.15
348.24	286.26	289.6	310.15
348.34	286.26	289.6	310.15
348.44	286.25	289.59	310.15
348.54	286.25	289.59	310.15
348.64	286.25	289.59	310.15
348.74	286.25	289.59	310.15
348.84	286.25	289.59	310.15
348.94	286.24	289.58	310.15
349.04	286.24	289.58	310.15
349.14	286.24	289.58	310.15
349.24	286.24	289.58	310.15
349.34	286.24	289.57	310.15
349.44	286.23	289.57	310.15
349.54	286.23	289.57	310.15
349.64	286.23	289.57	310.15
349.74	286.23	289.56	310.15
349.84	286.23	289.56	310.15
349.94	286.22	289.56	310.15
350.04	286.22	289.56	310.15
350.14	286.22	289.55	310.15
350.24	286.22	289.55	310.15
350.34	286.22	289.55	310.15
350.44	286.21	289.55	310.15
350.54	286.21	289.54	310.15
350.64	286.21	289.54	310.15
350.74	286.21	289.54	310.15
350.84	286.21	289.54	310.15
350.94	286.2	289.54	310.15
351.04	286.2	289.53	310.15
351.14	286.2	289.53	310.15
351.24	286.2	289.53	310.15
351.34	286.2	289.53	310.15
351.44	286.19	289.52	310.15
351.54	286.19	289.52	310.15
351.64	286.19	289.52	310.15
351.74	286.19	289.52	310.15
351.84	286.19	289.51	310.15
351.94	286.18	289.51	310.15
352.04	286.18	289.51	310.15
352.14	286.18	289.51	310.15
352.24	286.18	289.5	310.15
352.34	286.18	289.5	310.15
352.44	286.17	289.5	310.15
352.54	286.17	289.5	310.15
352.64	286.17	289.5	310.15
352.74	286.17	289.49	310.15
352.84	286.17	289.49	310.15
352.94	286.16	289.49	310.15
353.04	286.16	289.49	310.15
353.14	286.16	289.48	310.15
353.24	286.16	289.48	310.15
353.34	286.16	289.48	310.15
353.44	286.15	289.48	310.15
353.54	286.15	289.47	310.15
353.64	286.15	289.47	310.15
353.74	286.15	289.47	310.15
353.84	286.15	289.47	310.15
353.94	286.14	289.46	310.15
354.04	286.14	289.46	310.15
354.14	286.14	289.46	310.15
354.24	286.14	289.46	310.15
354.34	286.14	289.46	310.15
354.44	286.13	289.45	310.15
354.54	286.13	289.45	310.15
354.64	286.13	289.45	310.15
354.74	286.13	289.45	310.15
354.84	286.13	289.44	310.15
354.94	286.12	289.44	310.15
355.04	286.12	289.44	310.15
355.14	286.12	289.44	310.15
355.24	286.12	289.43	310.15
355.34	286.12	289.43	310.15
355.44	286.12	289.43	310.15
355.54	286.11	289.43	310.15
355.64	286.11	289.43	310.15
355.74	286.11	289.42	310.15
355.84	286.11	289.42	310.15
355.94	286.11	289.42	310.15
356.04	286.1	289.42	310.15
356.14	286.1	289.41	310.15
356.24	286.1	289.41	310.15
356.34	286.1	289.41	310.15
356.44	286.1	289.41	310.15
356.54	286.09	289.4	310.15
356.64	286.09	289.4	310.15
356.74	286.09	289.4	310.15
356.84	286.09	289.4	310.15
356.94	286.09	289.4	310.15
357.04	286.08	289.39	310.15
357.14	286.08	289.39	310.15
357.24	286.08	289.39	310.15
357.34	286.08	289.39	310.15
357.44	286.08	289.38	310.15
357.54	286.07	289.38	310.15
357.64	286.07	289.38	310.15
357.74	286.07	289.38	310.15
357.84	286.07	289.37	310.15
357.94	286.07	289.37	310.15
358.04	286.06	289.37	310.15
358.14	286.06	289.37	310.15
358.24	286.06	289.37	310.15
358.34	286.06	289.36	310.15
358.44	286.06	289.36	310.15
358.54	286.05	289.36	310.15
358.64	286.05	289.36	310.15
358.74	286.05	289.35	310.15
358.84	286.05	289.35	310.15
358.94	286.05	289.35	310.15
359.04	286.04	289.35	310.15
359.14	286.04	289.34	310.15
359.24	286.04	289.34	310.15
359.34	286.04	289.34	310.15
359.44	286.04	289.34	310.15
359.54	286.03	289.34	310.15
359.64	286.03	289.33	310.15
359.74	286.03	289.33	310.15
359.84	286.03	289.33	310.15
359.94	286.03	289.33	310.15
360.04	286.03	289.32	310.15
360.14	286.02	289.32	310.15
360.24	286.02	289.32	310.15
360.34	286.02	289.32	310.15
360.44	286.02	289.31	310.15
360.54	286.02	289.31	310.15
360.64	286.01	289.31	310.15
360.74	286.01	289.31	310.15
360.84	286.01	289.31	310.15
360.94	286.01	289.3	310.15
361.04	286.01	289.3	310.15
361.14	286	289.3	310.15
361.24	286	289.3	310.15
361.34	286	289.29	310.15
361.44	286	289.29	310.15
361.54	286	289.29	310.15
361.64	285.99	289.29	310.15
361.74	285.99	289.29	310.15
361.84	285.99	289.28	310.15
361.94	285.99	289.28	310.15
362.04	285.99	289.28	310.15
362.14	285.98	289.28	310.15
362.24	285.98	289.27	310.15
362.34	285.98	289.27	310.15
362.44	285.98	289.27	310.15
362.54	285.98	289.27	310.15
362.64	285.98	289.26	310.15
362.74	285.97	289.26	310.15
362.84	285.97	289.26	310.15
362.94	285.97	289.26	310.15
363.04	285.97	289.26	310.15
363.14	285.97	289.25	310.15
363.24	285.96	289.25	310.15
363.34	285.96	289.25	310.15
363.44	285.96	289.25	310.15
363.54	285.96	289.24	310.15
363.64	285.96	289.24	310.15
363.74	285.95	289.24	310.15
363.84	285.95	289.24	310.15
363.94	285.95	289.24	310.15
364.04	285.95	289.23	310.15
364.14	285.95	289.23	310.15
364.24	285.94	289.23	310.15
364.34	285.94	289.23	310.15
364.44	285.94	289.22	310.15
364.54	285.94	289.22	310.15
364.64	285.94	289.22	310.15
364.74	285.94	289.22	310.15
364.84	285.93	289.21	310.15
364.94	285.93	289.21	310.15
365.04	285.93	289.21	310.15
365.14	285.93	289.21	310.15
365.24	285.93	289.21	310.15
365.34	285.92	289.2	310.15
365.44	285.92	289.2	310.15
365.54	285.92	289.2	310.15
365.64	285.92	289.2	310.15
365.74	285.92	289.19	310.15
365.84	285.91	289.19	310.15
365.94	285.91	289.19	310.15
366.04	285.91	289.19	310.15
366.14	285.91	289.19	310.15
366.24	285.91	289.18	310.15
366.34	285.9	289.18	310.15
366.44	285.9	289.18	310.15
366.54	285.9	289.18	310.15
366.64	285.9	289.17	310.15
366.74	285.9	289.17	310.15
366.84	285.9	289.17	310.15
366.94	285.89	289.17	310.15
367.04	285.89	289.17	310.15
367.14	285.89	289.16	310.15
367.24	285.89	289.16	310.15
367.34	285.89	289.16	310.15
367.44	285.88	289.16	310.15
367.54	285.88	289.15	310.15
367.64	285.88	289.15	310.15
367.74	285.88	289.15	310.15
367.84	285.88	289.15	310.15
367.94	285.87	289.15	310.15
368.04	285.87	289.14	310.15
368.14	285.87	289.14	310.15
368.24	285.87	289.14	310.15
368.34	285.87	289.14	310.15
368.44	285.87	289.13	310.15
368.54	285.86	289.13	310.15
368.64	285.86	289.13	310.15
368.74	285.86	289.13	310.15
368.84	285.86	289.13	310.15
368.94	285.86	289.12	310.15
369.04	285.85	289.12	310.15
369.14	285.85	289.12	310.15
369.24	285.85	289.12	310.15
369.34	285.85	289.11	310.15
369.44	285.85	289.11	310.15
369.54	285.84	289.11	310.15
369.64	285.84	289.11	310.15
369.74	285.84	289.11	310.15
369.84	285.84	289.1	310.15
369.94	285.84	289.1	310.15
370.04	285.84	289.1	310.15
370.14	285.83	289.1	310.15
370.24	285.83	289.09	310.15
370.34	285.83	289.09	310.15
370.44	285.83	289.09	310.15
370.54	285.83	289.09	310.15
370.64	285.82	289.09	310.15
370.74	285.82	289.08	310.15
370.84	285.82	289.08	310.15
370.94	285.82	289.08	310.15
371.04	285.82	289.08	310.15
371.14	285.81	289.08	310.15
371.24	285.81	289.07	310.15
371.34	285.81	289.07	310.15
371.44	285.81	289.07	310.15
371.54	285.81	289.07	310.15
371.64	285.81	289.06	310.15
371.74	285.8	289.06	310.15
371.84	285.8	289.06	310.15
371.94	285.8	289.06	310.15
372.04	285.8	289.06	310.15
372.14	285.8	289.05	310.15
372.24	285.79	289.05	310.15
372.34	285.79	289.05	310.15
372.44	285.79	289.05	310.15
372.54	285.79	289.04	310.15
372.64	285.79	289.04	310.15
372.74	285.79	289.04	310.15
372.84	285.78	289.04	310.15
372.94	285.78	289.04	310.15
373.04	285.78	289.03	310.15
373.14	285.78	289.03	310.15
373.24	285.78	289.03	310.15
373.34	285.77	289.03	310.15
373.44	285.77	289.02	310.15
373.54	285.77	289.02	310.15
373.64	285.77	289.02	310.15
373.74	285.77	289.02	310.15
373.84	285.77	289.02	310.15
373.94	285.76	289.01	310.15
374.04	285.76	289.01	310.15
374.14	285.76	289.01	310.15
374.24	285.76	289.01	310.15
374.34	285.76	289.01	310.15
374.44	285.75	289	310.15
374.54	285.75	289	310.15
374.64	285.75	289	310.15
374.74	285.75	289	310.15
374.84	285.75	288.99	310.15
374.94	285.74	288.99	310.15
375.04	285.74	288.99	310.15
375.14	285.74	288.99	310.15
375.24	285.74	288.99	310.15
375.34	285.74	288.98	310.15
375.44	285.74	288.98	310.15
375.54	285.73	288.98	310.15
375.64	285.73	288.98	310.15
375.74	285.73	288.97	310.15
375.84	285.73	288.97	310.15
375.94	285.73	288.97	310.15
376.04	285.72	288.97	310.15
376.14	285.72	288.97	310.15
376.24	285.72	288.96	310.15
376.34	285.72	288.96	310.15
376.44	285.72	288.96	310.15
376.54	285.72	288.96	310.15
376.64	285.71	288.96	310.15
376.74	285.71	288.95	310.15
376.84	285.71	288.95	310.15
376.94	285.71	288.95	310.15
377.04	285.71	288.95	310.15
377.14	285.7	288.94	310.15
377.24	285.7	288.94	310.15
377.34	285.7	288.94	310.15
377.44	285.7	288.94	310.15
377.54	285.7	288.94	310.15
377.64	285.7	288.93	310.15
377.74	285.69	288.93	310.15
377.84	285.69	288.93	310.15
377.94	285.69	288.93	310.15
378.04	285.69	288.93	310.15
378.14	285.69	288.92	310.15
378.24	285.68	288.92	310.15
378.34	285.68	288.92	310.15
378.44	285.68	288.92	310.15
378.54	285.68	288.91	310.15
378.64	285.68	288.91	310.15
378.74	285.68	288.91	310.15
378.84	285.67	288.91	310.15
378.94	285.67	288.91	310.15
379.04	285.67	288.9	310.15
379.14	285.67	288.9	310.15
379.24	285.67	288.9	310.15
379.34	285.67	288.9	310.15
379.44	285.66	288.9	310.15
379.54	285.66	288.89	310.15
379.64	285.66	288.89	310.15
379.74	285.66	288.89	310.15
379.84	285.66	288.89	310.15
379.94	285.65	288.88	310.15
380.04	285.65	288.88	310.15
380.14	285.65	288.88	310.15
380.24	285.65	288.88	310.15
380.34	285.65	288.88	310.15
380.44	285.65	288.87	310.15
380.54	285.64	288.87	310.15
380.64	285.64	288.87	310.15
380.74	285.64	288.87	310.15
380.84	285.64	288.87	310.15
380.94	285.64	288.86	310.15
381.04	285.63	288.86	310.15
381.14	285.63	288.86	310.15
381.24	285.63	288.86	310.15
381.34	285.63	288.86	310.15
381.44	285.63	288.85	310.15
381.54	285.63	288.85	310.15
381.64	285.62	288.85	310.15
381.74	285.62	288.85	310.15
381.84	285.62	288.84	310.15
381.94	285.62	288.84	310.15
382.04	285.62	288.84	310.15
382.14	285.61	288.84	310.15
382.24	285.61	288.84	310.15
382.34	285.61	288.83	310.15
382.44	285.61	288.83	310.15
382.54	285.61	288.83	310.15
382.64	285.61	288.83	310.15
382.74	285.6	288.83	310.15
382.84	285.6	288.82	310.15
382.94	285.6	288.82	310.15
383.04	285.6	288.82	310.15
383.14	285.6	288.82	310.15
383.24	285.6	288.82	310.15
383.34	285.59	288.81	310.15
383.44	285.59	288.81	310.15
383.54	285.59	288.81	310.15
383.64	285.59	288.81	310.15
383.74	285.59	288.8	310.15
383.84	285.58	288.8	310.15
383.94	285.58	288.8	310.15
384.04	285.58	288.8	310.15
384.14	285.58	288.8	310.15
384.24	285.58	288.79	310.15
384.34	285.58	288.79	310.15
384.44	285.57	288.79	310.15
384.54	285.57	288.79	310.15
384.64	285.57	288.79	310.15
384.74	285.57	288.78	310.15
384.84	285.57	288.78	310.15
384.94	285.57	288.78	310.15
385.04	285.56	288.78	310.15
385.14	285.56	288.78	310.15
385.24	285.56	288.77	310.15
385.34	285.56	288.77	310.15
385.44	285.56	288.77	310.15
385.54	285.55	288.77	310.15
385.64	285.55	288.76	310.15
385.74	285.55	288.76	310.15
385.84	285.55	288.76	310.15
385.94	285.55	288.76	310.15
386.04	285.55	288.76	310.15
386.14	285.54	288.75	310.15
386.24	285.54	288.75	310.15
386.34	285.54	288.75	310.15
386.44	285.54	288.75	310.15
386.54	285.54	288.75	310.15
386.64	285.54	288.74	310.15
386.74	285.53	288.74	310.15
386.84	285.53	288.74	310.15
386.94	285.53	288.74	310.15
387.04	285.53	288.74	310.15
387.14	285.53	288.73	310.15
387.24	285.52	288.73	310.15
387.34	285.52	288.73	310.15
387.44	285.52	288.73	310.15
387.54	285.52	288.73	310.15
387.64	285.52	288.72	310.15
387.74	285.52	288.72	310.15
387.84	285.51	288.72	310.15
387.94	285.51	288.72	310.15
388.04	285.51	288.71	310.15
388.14	285.51	288.71	310.15
388.24	285.51	288.71	310.15
388.34	285.51	288.71	310.15
388.44	285.5	288.71	310.15
388.54	285.5	288.7	310.15
388.64	285.5	288.7	310.15
388.74	285.5	288.7	310.15
388.84	285.5	288.7	310.15
388.94	285.5	288.7	310.15
389.04	285.49	288.69	310.15
389.14	285.49	288.69	310.15
389.24	285.49	288.69	310.15
389.34	285.49	288.69	310.15
389.44	285.49	288.69	310.15
389.54	285.48	288.68	310.15
389.64	285.48	288.68	310.15
389.74	285.48	288.68	310.15
389.84	285.48	288.68	310.15
389.94	285.48	288.68	310.15
390.04	285.48	288.67	310.15
390.14	285.47	288.67	310.15
390.24	285.47	288.67	310.15
390.34	285.47	288.67	310.15
390.44	285.47	288.67	310.15
390.54	285.47	288.66	310.15
390.64	285.47	288.66	310.15
390.74	285.46	288.66	310.15
390.84	285.46	288.66	310.15
390.94	285.46	288.66	310.15
391.04	285.46	288.65	310.15
391.14	285.46	288.65	310.15
391.24	285.46	288.65	310.15
391.34	285.45	288.65	310.15
391.44	285.45	288.64	310.15
391.54	285.45	288.64	310.15
391.64	285.45	288.64	310.15
391.74	285.45	288.64	310.15
391.84	285.45	288.64	310.15
391.94	285.44	288.63	310.15
392.04	285.44	288.63	310.15
392.14	285.44	288.63	310.15
392.24	285.44	288.63	310.15
392.34	285.44	288.63	310.15
392.44	285.43	288.62	310.15
392.54	285.43	288.62	310.15
392.64	285.43	288.62	310.15
392.74	285.43	288.62	310.15
392.84	285.43	288.62	310.15
392.94	285.43	288.61	310.15
393.04	285.42	288.61	310.15
393.14	285.42	288.61	310.15
393.24	285.42	288.61	310.15
393.34	285.42	288.61	310.15
393.44	285.42	288.6	310.15
393.54	285.42	288.6	310.15
393.64	285.41	288.6	310.15
393.74	285.41	288.6	310.15
393.84	285.41	288.6	310.15
393.94	285.41	288.59	310.15
394.04	285.41	288.59	310.15
394.14	285.41	288.59	310.15
394.24	285.4	288.59	310.15
394.34	285.4	288.59	310.15
394.44	285.4	288.58	310.15
394.54	285.4	288.58	310.15
394.64	285.4	288.58	310.15
394.74	285.4	288.58	310.15
394.84	285.39	288.58	310.15
394.94	285.39	288.57	310.15
395.04	285.39	288.57	310.15
395.14	285.39	288.57	310.15
395.24	285.39	288.57	310.15
395.34	285.39	288.57	310.15
395.44	285.38	288.56	310.15
395.54	285.38	288.56	310.15
395.64	285.38	288.56	310.15
395.74	285.38	288.56	310.15
395.84	285.38	288.56	310.15
395.94	285.38	288.55	310.15
396.04	285.37	288.55	310.15
396.14	285.37	288.55	310.15
396.24	285.37	288.55	310.15
396.34	285.37	288.55	310.15
396.44	285.37	288.54	310.15
396.54	285.37	288.54	310.15
396.64	285.36	288.54	310.15
396.74	285.36	288.54	310.15
396.84	285.36	288.54	310.15
396.94	285.36	288.53	310.15
397.04	285.36	288.53	310.15
397.14	285.36	288.53	310.15
397.24	285.35	288.53	310.15
397.34	285.35	288.53	310.15
397.44	285.35	288.52	310.15
397.54	285.35	288.52	310.15
397.64	285.35	288.52	310.15
397.74	285.34	288.52	310.15
397.84	285.34	288.52	310.15
397.94	285.34	288.51	310.15
398.04	285.34	288.51	310.15
398.14	285.34	288.51	310.15
398.24	285.34	288.51	310.15
398.34	285.33	288.51	310.15
398.44	285.33	288.5	310.15
398.54	285.33	288.5	310.15
398.64	285.33	288.5	310.15
398.74	285.33	288.5	310.15
398.84	285.33	288.5	310.15
398.94	285.32	288.49	310.15
399.04	285.32	288.49	310.15
399.14	285.32	288.49	310.15
399.24	285.32	288.49	310.15
399.34	285.32	288.49	310.15
399.44	285.32	288.48	310.15
399.54	285.31	288.48	310.15
399.64	285.31	288.48	310.15
399.74	285.31	288.48	310.15
399.84	285.31	288.48	310.15
399.94	285.31	288.47	310.15
400.04	285.31	288.47	310.15
400.14	285.3	288.47	310.15
400.24	285.3	288.47	310.15
400.34	285.3	288.47	310.15
400.44	285.3	288.46	310.15
400.54	285.3	288.46	310.15
400.64	285.3	288.46	310.15
400.74	285.29	288.46	310.15
400.84	285.29	288.46	310.15
400.94	285.29	288.45	310.15
401.04	285.29	288.45	310.15
401.14	285.29	288.45	310.15
401.24	285.29	288.45	310.15
401.34	285.28	288.45	310.15
401.44	285.28	288.44	310.15
401.54	285.28	288.44	310.15
401.64	285.28	288.44	310.15
401.74	285.28	288.44	310.15
401.84	285.28	288.44	310.15
401.94	285.27	288.43	310.15
402.04	285.27	288.43	310.15
402.14	285.27	288.43	310.15
402.24	285.27	288.43	310.15
402.34	285.27	288.43	310.15
402.44	285.27	288.42	310.15
402.54	285.26	288.42	310.15
402.64	285.26	288.42	310.15
402.74	285.26	288.42	310.15
402.84	285.26	288.42	310.15
402.94	285.26	288.41	310.15
403.04	285.26	288.41	310.15
403.14	285.25	288.41	310.15
403.24	285.25	288.41	310.15
403.34	285.25	288.41	310.15
403.44	285.25	288.4	310.15
403.54	285.25	288.4	310.15
403.64	285.25	288.4	310.15
403.74	285.25	288.4	310.15
403.84	285.24	288.4	310.15
403.94	285.24	288.39	310.15
404.04	285.24	288.39	310.15
404.14	285.24	288.39	310.15
404.24	285.24	288.39	310.15
404.34	285.24	288.39	310.15
404.44	285.23	288.38	310.15
404.54	285.23	288.38	310.15
404.64	285.23	288.38	310.15
404.74	285.23	288.38	310.15
404.84	285.23	288.38	310.15
404.94	285.23	288.38	310.15
405.04	285.22	288.37	310.15
405.14	285.22	288.37	310.15
405.24	285.22	288.37	310.15
405.34	285.22	288.37	310.15
405.44	285.22	288.37	310.15
405.54	285.22	288.36	310.15
405.64	285.21	288.36	310.15
405.74	285.21	288.36	310.15
405.84	285.21	288.36	310.15
405.94	285.21	288.36	310.15
406.04	285.21	288.35	310.15
406.14	285.21	288.35	310.15
406.24	285.2	288.35	310.15
406.34	285.2	288.35	310.15
406.44	285.2	288.35	310.15
406.54	285.2	288.34	310.15
406.64	285.2	288.34	310.15
406.74	285.2	288.34	310.15
406.84	285.19	288.34	310.15
406.94	285.19	288.34	310.15
407.04	285.19	288.33	310.15
407.14	285.19	288.33	310.15
407.24	285.19	288.33	310.15
407.34	285.19	288.33	310.15
407.44	285.18	288.33	310.15
407.54	285.18	288.32	310.15
407.64	285.18	288.32	310.15
407.74	285.18	288.32	310.15
407.84	285.18	288.32	310.15
407.94	285.18	288.32	310.15
408.04	285.17	288.32	310.15
408.14	285.17	288.31	310.15
408.24	285.17	288.31	310.15
408.34	285.17	288.31	310.15
408.44	285.17	288.31	310.15
408.54	285.17	288.31	310.15
408.64	285.17	288.3	310.15
408.74	285.16	288.3	310.15
408.84	285.16	288.3	310.15
408.94	285.16	288.3	310.15
409.04	285.16	288.3	310.15
409.14	285.16	288.29	310.15
409.24	285.16	288.29	310.15
409.34	285.15	288.29	310.15
409.44	285.15	288.29	310.15
409.54	285.15	288.29	310.15
409.64	285.15	288.28	310.15
409.74	285.15	288.28	310.15
409.84	285.15	288.28	310.15
409.94	285.14	288.28	310.15
410.04	285.14	288.28	310.15
410.14	285.14	288.27	310.15
410.24	285.14	288.27	310.15
410.34	285.14	288.27	310.15
410.44	285.14	288.27	310.15
410.54	285.13	288.27	310.15
410.64	285.13	288.26	310.15
410.74	285.13	288.26	310.15
410.84	285.13	288.26	310.15
410.94	285.13	288.26	310.15
411.04	285.13	288.26	310.15
411.14	285.12	288.26	310.15
411.24	285.12	288.25	310.15
411.34	285.12	288.25	310.15
411.44	285.12	288.25	310.15
411.54	285.12	288.25	310.15
411.64	285.12	288.25	310.15
411.74	285.12	288.24	310.15
411.84	285.11	288.24	310.15
411.94	285.11	288.24	310.15
412.04	285.11	288.24	310.15
412.14	285.11	288.24	310.15
412.24	285.11	288.23	310.15
412.34	285.11	288.23	310.15
412.44	285.1	288.23	310.15
412.54	285.1	288.23	310.15
412.64	285.1	288.23	310.15
412.74	285.1	288.22	310.15
412.84	285.1	288.22	310.15
412.94	285.1	288.22	310.15
413.04	285.09	288.22	310.15
413.14	285.09	288.22	310.15
413.24	285.09	288.22	310.15
413.34	285.09	288.21	310.15
413.44	285.09	288.21	310.15
413.54	285.09	288.21	310.15
413.64	285.08	288.21	310.15
413.74	285.08	288.21	310.15
413.84	285.08	288.2	310.15
413.94	285.08	288.2	310.15
414.04	285.08	288.2	310.15
414.14	285.08	288.2	310.15
414.24	285.08	288.2	310.15
414.34	285.07	288.19	310.15
414.44	285.07	288.19	310.15
414.54	285.07	288.19	310.15
414.64	285.07	288.19	310.15
414.74	285.07	288.19	310.15
414.84	285.07	288.19	310.15
414.94	285.06	288.18	310.15
415.04	285.06	288.18	310.15
415.14	285.06	288.18	310.15
415.24	285.06	288.18	310.15
415.34	285.06	288.18	310.15
415.44	285.06	288.17	310.15
415.54	285.05	288.17	310.15
415.64	285.05	288.17	310.15
415.74	285.05	288.17	310.15
415.84	285.05	288.17	310.15
415.94	285.05	288.16	310.15
416.04	285.05	288.16	310.15
416.14	285.05	288.16	310.15
416.24	285.04	288.16	310.15
416.34	285.04	288.16	310.15
416.44	285.04	288.15	310.15
416.54	285.04	288.15	310.15
416.64	285.04	288.15	310.15
416.74	285.04	288.15	310.15
416.84	285.03	288.15	310.15
416.94	285.03	288.15	310.15
417.04	285.03	288.14	310.15
417.14	285.03	288.14	310.15
417.24	285.03	288.14	310.15
417.34	285.03	288.14	310.15
417.44	285.02	288.14	310.15
417.54	285.02	288.13	310.15
417.64	285.02	288.13	310.15
417.74	285.02	288.13	310.15
417.84	285.02	288.13	310.15
417.94	285.02	288.13	310.15
418.04	285.02	288.12	310.15
418.14	285.01	288.12	310.15
418.24	285.01	288.12	310.15
418.34	285.01	288.12	310.15
418.44	285.01	288.12	310.15
418.54	285.01	288.12	310.15
418.64	285.01	288.11	310.15
418.74	285	288.11	310.15
418.84	285	288.11	310.15
418.94	285	288.11	310.15
419.04	285	288.11	310.15
419.14	285	288.1	310.15
419.24	285	288.1	310.15
419.34	285	288.1	310.15
419.44	284.99	288.1	310.15
419.54	284.99	288.1	310.15
419.64	284.99	288.1	310.15
419.74	284.99	288.09	310.15
419.84	284.99	288.09	310.15
419.94	284.99	288.09	310.15
420.04	284.98	288.09	310.15
420.14	284.98	288.09	310.15
420.24	284.98	288.08	310.15
420.34	284.98	288.08	310.15
420.44	284.98	288.08	310.15
420.54	284.98	288.08	310.15
420.64	284.97	288.08	310.15
420.74	284.97	288.07	310.15
420.84	284.97	288.07	310.15
420.94	284.97	288.07	310.15
421.04	284.97	288.07	310.15
421.14	284.97	288.07	310.15
421.24	284.97	288.07	310.15
421.34	284.96	288.06	310.15
421.44	284.96	288.06	310.15
421.54	284.96	288.06	310.15
421.64	284.96	288.06	310.15
421.74	284.96	288.06	310.15
421.84	284.96	288.05	310.15
421.94	284.95	288.05	310.15
422.04	284.95	288.05	310.15
422.14	284.95	288.05	310.15
422.24	284.95	288.05	310.15
422.34	284.95	288.05	310.15
422.44	284.95	288.04	310.15
422.54	284.95	288.04	310.15
422.64	284.94	288.04	310.15
422.74	284.94	288.04	310.15
422.84	284.94	288.04	310.15
