	Time [s]	Minimum [K]	Maximum [K]	Average [K]	
1433	143.04	304.52	304.52	304.52	
1434	143.14	304.52	304.52	304.52	
1435	143.24	304.52	304.52	304.52	
1436	143.34	304.52	304.52	304.52	
1437	143.44	304.51	304.51	304.51	
1438	143.54	304.51	304.51	304.51	
1439	143.64	304.51	304.51	304.51	
1440	143.74	304.5	304.5	304.5	
1441	143.84	304.5	304.5	304.5	
1442	143.94	304.5	304.5	304.5	
1443	144.04	304.5	304.5	304.5	
1444	144.14	304.49	304.49	304.49	
1445	144.24	304.49	304.49	304.49	
1446	144.34	304.49	304.49	304.49	
1447	144.44	304.49	304.49	304.49	
1448	144.54	304.48	304.48	304.48	
1449	144.64	304.48	304.48	304.48	
1450	144.74	304.48	304.48	304.48	
1451	144.84	304.47	304.47	304.47	
1452	144.94	304.47	304.47	304.47	
1453	145.04	304.47	304.47	304.47	
1454	145.14	304.47	304.47	304.47	
1455	145.24	304.46	304.46	304.46	
1456	145.34	304.46	304.46	304.46	
1457	145.44	304.46	304.46	304.46	
1458	145.54	304.46	304.46	304.46	
1459	145.64	304.45	304.45	304.45	
1460	145.74	304.45	304.45	304.45	
1461	145.84	304.45	304.45	304.45	
1462	145.94	304.44	304.44	304.44	
1463	146.04	304.44	304.44	304.44	
1464	146.14	304.44	304.44	304.44	
1465	146.24	304.44	304.44	304.44	
1466	146.34	304.43	304.43	304.43	
1467	146.44	304.43	304.43	304.43	
1468	146.54	304.43	304.43	304.43	
1469	146.64	304.43	304.43	304.43	
1470	146.74	304.42	304.42	304.42	
1471	146.84	304.42	304.42	304.42	
1472	146.94	304.42	304.42	304.42	
1473	147.04	304.41	304.41	304.41	
1474	147.14	304.41	304.41	304.41	
1475	147.24	304.41	304.41	304.41	
1476	147.34	304.41	304.41	304.41	
1477	147.44	304.4	304.4	304.4	
1478	147.54	304.4	304.4	304.4	
1479	147.64	304.4	304.4	304.4	
1480	147.74	304.4	304.4	304.4	
1481	147.84	304.39	304.39	304.39	
1482	147.94	304.39	304.39	304.39	
1483	148.04	304.39	304.39	304.39	
1484	148.14	304.39	304.39	304.39	
1485	148.24	304.38	304.38	304.38	
1486	148.34	304.38	304.38	304.38	
1487	148.44	304.38	304.38	304.38	
1488	148.54	304.37	304.37	304.37	
1489	148.64	304.37	304.37	304.37	
1490	148.74	304.37	304.37	304.37	
1491	148.84	304.37	304.37	304.37	
1492	148.94	304.36	304.36	304.36	
1493	149.04	304.36	304.36	304.36	
1494	149.14	304.36	304.36	304.36	
1495	149.24	304.36	304.36	304.36	
1496	149.34	304.35	304.35	304.35	
1497	149.44	304.35	304.35	304.35	
1498	149.54	304.35	304.35	304.35	
1499	149.64	304.35	304.35	304.35	
1500	149.74	304.34	304.34	304.34	
1501	149.84	304.34	304.34	304.34	
1502	149.94	304.34	304.34	304.34	
1503	150.04	304.33	304.33	304.33	
1504	150.14	304.33	304.33	304.33	
1505	150.24	304.33	304.33	304.33	
1506	150.34	304.33	304.33	304.33	
1507	150.44	304.32	304.32	304.32	
1508	150.54	304.32	304.32	304.32	
1509	150.64	304.32	304.32	304.32	
1510	150.74	304.32	304.32	304.32	
1511	150.84	304.31	304.31	304.31	
1512	150.94	304.31	304.31	304.31	
1513	151.04	304.31	304.31	304.31	
1514	151.14	304.31	304.31	304.31	
1515	151.24	304.3	304.3	304.3	
1516	151.34	304.3	304.3	304.3	
1517	151.44	304.3	304.3	304.3	
1518	151.54	304.29	304.29	304.29	
1519	151.64	304.29	304.29	304.29	
1520	151.74	304.29	304.29	304.29	
1521	151.84	304.29	304.29	304.29	
1522	151.94	304.28	304.28	304.28	
1523	152.04	304.28	304.28	304.28	
1524	152.14	304.28	304.28	304.28	
1525	152.24	304.28	304.28	304.28	
1526	152.34	304.27	304.27	304.27	
1527	152.44	304.27	304.27	304.27	
1528	152.54	304.27	304.27	304.27	
1529	152.64	304.27	304.27	304.27	
1530	152.74	304.26	304.26	304.26	
1531	152.84	304.26	304.26	304.26	
1532	152.94	304.26	304.26	304.26	
1533	153.04	304.25	304.25	304.25	
1534	153.14	304.25	304.25	304.25	
1535	153.24	304.25	304.25	304.25	
1536	153.34	304.25	304.25	304.25	
1537	153.44	304.24	304.24	304.24	
1538	153.54	304.24	304.24	304.24	
1539	153.64	304.24	304.24	304.24	
1540	153.74	304.24	304.24	304.24	
1541	153.84	304.23	304.23	304.23	
1542	153.94	304.23	304.23	304.23	
1543	154.04	304.23	304.23	304.23	
1544	154.14	304.23	304.23	304.23	
1545	154.24	304.22	304.22	304.22	
1546	154.34	304.22	304.22	304.22	
1547	154.44	304.22	304.22	304.22	
1548	154.54	304.22	304.22	304.22	
1549	154.64	304.21	304.21	304.21	
1550	154.74	304.21	304.21	304.21	
1551	154.84	304.21	304.21	304.21	
1552	154.94	304.2	304.2	304.2	
1553	155.04	304.2	304.2	304.2	
1554	155.14	304.2	304.2	304.2	
1555	155.24	304.2	304.2	304.2	
1556	155.34	304.19	304.19	304.19	
1557	155.44	304.19	304.19	304.19	
1558	155.54	304.19	304.19	304.19	
1559	155.64	304.19	304.19	304.19	
1560	155.74	304.18	304.18	304.18	
1561	155.84	304.18	304.18	304.18	
1562	155.94	304.18	304.18	304.18	
1563	156.04	304.18	304.18	304.18	
1564	156.14	304.17	304.17	304.17	
1565	156.24	304.17	304.17	304.17	
1566	156.34	304.17	304.17	304.17	
1567	156.44	304.17	304.17	304.17	
1568	156.54	304.16	304.16	304.16	
1569	156.64	304.16	304.16	304.16	
1570	156.74	304.16	304.16	304.16	
1571	156.84	304.16	304.16	304.16	
1572	156.94	304.15	304.15	304.15	
1573	157.04	304.15	304.15	304.15	
1574	157.14	304.15	304.15	304.15	
1575	157.24	304.14	304.14	304.14	
1576	157.34	304.14	304.14	304.14	
1577	157.44	304.14	304.14	304.14	
1578	157.54	304.14	304.14	304.14	
1579	157.64	304.13	304.13	304.13	
1580	157.74	304.13	304.13	304.13	
1581	157.84	304.13	304.13	304.13	
1582	157.94	304.13	304.13	304.13	
1583	158.04	304.12	304.12	304.12	
1584	158.14	304.12	304.12	304.12	
1585	158.24	304.12	304.12	304.12	
1586	158.34	304.12	304.12	304.12	
1587	158.44	304.11	304.11	304.11	
1588	158.54	304.11	304.11	304.11	
1589	158.64	304.11	304.11	304.11	
1590	158.74	304.11	304.11	304.11	
1591	158.84	304.1	304.1	304.1	
1592	158.94	304.1	304.1	304.1	
1593	159.04	304.1	304.1	304.1	
1594	159.14	304.1	304.1	304.1	
1595	159.24	304.09	304.09	304.09	
1596	159.34	304.09	304.09	304.09	
1597	159.44	304.09	304.09	304.09	
1598	159.54	304.09	304.09	304.09	
1599	159.64	304.08	304.08	304.08	
1600	159.74	304.08	304.08	304.08	
1601	159.84	304.08	304.08	304.08	
1602	159.94	304.07	304.07	304.07	
1603	160.04	304.07	304.07	304.07	
1604	160.14	304.07	304.07	304.07	
1605	160.24	304.07	304.07	304.07	
1606	160.34	304.06	304.06	304.06	
1607	160.44	304.06	304.06	304.06	
1608	160.54	304.06	304.06	304.06	
1609	160.64	304.06	304.06	304.06	
1610	160.74	304.05	304.05	304.05	
1611	160.84	304.05	304.05	304.05	
1612	160.94	304.05	304.05	304.05	
1613	161.04	304.05	304.05	304.05	
1614	161.14	304.04	304.04	304.04	
1615	161.24	304.04	304.04	304.04	
1616	161.34	304.04	304.04	304.04	
1617	161.44	304.04	304.04	304.04	
1618	161.54	304.03	304.03	304.03	
1619	161.64	304.03	304.03	304.03	
1620	161.74	304.03	304.03	304.03	
1621	161.84	304.03	304.03	304.03	
1622	161.94	304.02	304.02	304.02	
1623	162.04	304.02	304.02	304.02	
1624	162.14	304.02	304.02	304.02	
1625	162.24	304.02	304.02	304.02	
1626	162.34	304.01	304.01	304.01	
1627	162.44	304.01	304.01	304.01	
1628	162.54	304.01	304.01	304.01	
1629	162.64	304.01	304.01	304.01	
1630	162.74	304.	304.	304.	
1631	162.84	304.	304.	304.	
1632	162.94	304.	304.	304.	
1633	163.04	304.	304.	304.	
1634	163.14	303.99	303.99	303.99	
1635	163.24	303.99	303.99	303.99	
1636	163.34	303.99	303.99	303.99	
1637	163.44	303.98	303.98	303.98	
1638	163.54	303.98	303.98	303.98	
1639	163.64	303.98	303.98	303.98	
1640	163.74	303.98	303.98	303.98	
1641	163.84	303.97	303.97	303.97	
1642	163.94	303.97	303.97	303.97	
1643	164.04	303.97	303.97	303.97	
1644	164.14	303.97	303.97	303.97	
1645	164.24	303.96	303.96	303.96	
1646	164.34	303.96	303.96	303.96	
1647	164.44	303.96	303.96	303.96	
1648	164.54	303.96	303.96	303.96	
1649	164.64	303.95	303.95	303.95	
1650	164.74	303.95	303.95	303.95	
1651	164.84	303.95	303.95	303.95	
1652	164.94	303.95	303.95	303.95	
1653	165.04	303.94	303.94	303.94	
1654	165.14	303.94	303.94	303.94	
1655	165.24	303.94	303.94	303.94	
1656	165.34	303.94	303.94	303.94	
1657	165.44	303.93	303.93	303.93	
1658	165.54	303.93	303.93	303.93	
1659	165.64	303.93	303.93	303.93	
1660	165.74	303.93	303.93	303.93	
1661	165.84	303.92	303.92	303.92	
1662	165.94	303.92	303.92	303.92	
1663	166.04	303.92	303.92	303.92	
1664	166.14	303.92	303.92	303.92	
1665	166.24	303.91	303.91	303.91	
1666	166.34	303.91	303.91	303.91	
1667	166.44	303.91	303.91	303.91	
1668	166.54	303.91	303.91	303.91	
1669	166.64	303.9	303.9	303.9	
1670	166.74	303.9	303.9	303.9	
1671	166.84	303.9	303.9	303.9	
1672	166.94	303.9	303.9	303.9	
1673	167.04	303.89	303.89	303.89	
1674	167.14	303.89	303.89	303.89	
1675	167.24	303.89	303.89	303.89	
1676	167.34	303.89	303.89	303.89	
1677	167.44	303.88	303.88	303.88	
1678	167.54	303.88	303.88	303.88	
1679	167.64	303.88	303.88	303.88	
1680	167.74	303.88	303.88	303.88	
1681	167.84	303.87	303.87	303.87	
1682	167.94	303.87	303.87	303.87	
1683	168.04	303.87	303.87	303.87	
1684	168.14	303.87	303.87	303.87	
1685	168.24	303.86	303.86	303.86	
1686	168.34	303.86	303.86	303.86	
1687	168.44	303.86	303.86	303.86	
1688	168.54	303.86	303.86	303.86	
1689	168.64	303.85	303.85	303.85	
1690	168.74	303.85	303.85	303.85	
1691	168.84	303.85	303.85	303.85	
1692	168.94	303.85	303.85	303.85	
1693	169.04	303.84	303.84	303.84	
1694	169.14	303.84	303.84	303.84	
1695	169.24	303.84	303.84	303.84	
1696	169.34	303.84	303.84	303.84	
1697	169.44	303.83	303.83	303.83	
1698	169.54	303.83	303.83	303.83	
1699	169.64	303.83	303.83	303.83	
1700	169.74	303.83	303.83	303.83	
1701	169.84	303.82	303.82	303.82	
1702	169.94	303.82	303.82	303.82	
1703	170.04	303.82	303.82	303.82	
1704	170.14	303.82	303.82	303.82	
1705	170.24	303.81	303.81	303.81	
1706	170.34	303.81	303.81	303.81	
1707	170.44	303.81	303.81	303.81	
1708	170.54	303.81	303.81	303.81	
1709	170.64	303.8	303.8	303.8	
1710	170.74	303.8	303.8	303.8	
1711	170.84	303.8	303.8	303.8	
1712	170.94	303.8	303.8	303.8	
1713	171.04	303.79	303.79	303.79	
1714	171.14	303.79	303.79	303.79	
1715	171.24	303.79	303.79	303.79	
1716	171.34	303.79	303.79	303.79	
1717	171.44	303.78	303.78	303.78	
1718	171.54	303.78	303.78	303.78	
1719	171.64	303.78	303.78	303.78	
1720	171.74	303.78	303.78	303.78	
1721	171.84	303.77	303.77	303.77	
1722	171.94	303.77	303.77	303.77	
1723	172.04	303.77	303.77	303.77	
1724	172.14	303.77	303.77	303.77	
1725	172.24	303.76	303.76	303.76	
1726	172.34	303.76	303.76	303.76	
1727	172.44	303.76	303.76	303.76	
1728	172.54	303.76	303.76	303.76	
1729	172.64	303.75	303.75	303.75	
1730	172.74	303.75	303.75	303.75	
1731	172.84	303.75	303.75	303.75	
1732	172.94	303.75	303.75	303.75	
1733	173.04	303.74	303.74	303.74	
1734	173.14	303.74	303.74	303.74	
1735	173.24	303.74	303.74	303.74	
1736	173.34	303.74	303.74	303.74	
1737	173.44	303.73	303.73	303.73	
1738	173.54	303.73	303.73	303.73	
1739	173.64	303.73	303.73	303.73	
1740	173.74	303.73	303.73	303.73	
1741	173.84	303.72	303.72	303.72	
1742	173.94	303.72	303.72	303.72	
1743	174.04	303.72	303.72	303.72	
1744	174.14	303.72	303.72	303.72	
1745	174.24	303.71	303.71	303.71	
1746	174.34	303.71	303.71	303.71	
1747	174.44	303.71	303.71	303.71	
1748	174.54	303.71	303.71	303.71	
1749	174.64	303.7	303.7	303.7	
1750	174.74	303.7	303.7	303.7	
1751	174.84	303.7	303.7	303.7	
1752	174.94	303.7	303.7	303.7	
1753	175.04	303.69	303.69	303.69	
1754	175.14	303.69	303.69	303.69	
1755	175.24	303.69	303.69	303.69	
1756	175.34	303.69	303.69	303.69	
1757	175.44	303.68	303.68	303.68	
1758	175.54	303.68	303.68	303.68	
1759	175.64	303.68	303.68	303.68	
1760	175.74	303.68	303.68	303.68	
1761	175.84	303.67	303.67	303.67	
1762	175.94	303.67	303.67	303.67	
1763	176.04	303.67	303.67	303.67	
1764	176.14	303.67	303.67	303.67	
1765	176.24	303.67	303.67	303.67	
1766	176.34	303.66	303.66	303.66	
1767	176.44	303.66	303.66	303.66	
1768	176.54	303.66	303.66	303.66	
1769	176.64	303.66	303.66	303.66	
1770	176.74	303.65	303.65	303.65	
1771	176.84	303.65	303.65	303.65	
1772	176.94	303.65	303.65	303.65	
1773	177.04	303.65	303.65	303.65	
1774	177.14	303.64	303.64	303.64	
1775	177.24	303.64	303.64	303.64	
1776	177.34	303.64	303.64	303.64	
1777	177.44	303.64	303.64	303.64	
1778	177.54	303.63	303.63	303.63	
1779	177.64	303.63	303.63	303.63	
1780	177.74	303.63	303.63	303.63	
1781	177.84	303.63	303.63	303.63	
1782	177.94	303.62	303.62	303.62	
1783	178.04	303.62	303.62	303.62	
1784	178.14	303.62	303.62	303.62	
1785	178.24	303.62	303.62	303.62	
1786	178.34	303.61	303.61	303.61	
1787	178.44	303.61	303.61	303.61	
1788	178.54	303.61	303.61	303.61	
1789	178.64	303.61	303.61	303.61	
1790	178.74	303.6	303.6	303.6	
1791	178.84	303.6	303.6	303.6	
1792	178.94	303.6	303.6	303.6	
1793	179.04	303.6	303.6	303.6	
1794	179.14	303.59	303.59	303.59	
1795	179.24	303.59	303.59	303.59	
1796	179.34	303.59	303.59	303.59	
1797	179.44	303.59	303.59	303.59	
1798	179.54	303.58	303.58	303.58	
1799	179.64	303.58	303.58	303.58	
1800	179.74	303.58	303.58	303.58	
1801	179.84	303.58	303.58	303.58	
1802	179.94	303.57	303.57	303.57	
1803	180.04	303.57	303.57	303.57	
1804	180.14	303.57	303.57	303.57	
1805	180.24	303.57	303.57	303.57	
1806	180.34	303.57	303.57	303.57	
1807	180.44	303.56	303.56	303.56	
1808	180.54	303.56	303.56	303.56	
1809	180.64	303.56	303.56	303.56	
1810	180.74	303.56	303.56	303.56	
1811	180.84	303.55	303.55	303.55	
1812	180.94	303.55	303.55	303.55	
1813	181.04	303.55	303.55	303.55	
1814	181.14	303.55	303.55	303.55	
1815	181.24	303.54	303.54	303.54	
1816	181.34	303.54	303.54	303.54	
1817	181.44	303.54	303.54	303.54	
1818	181.54	303.54	303.54	303.54	
1819	181.64	303.53	303.53	303.53	
1820	181.74	303.53	303.53	303.53	
1821	181.84	303.53	303.53	303.53	
1822	181.94	303.53	303.53	303.53	
1823	182.04	303.52	303.52	303.52	
1824	182.14	303.52	303.52	303.52	
1825	182.24	303.52	303.52	303.52	
1826	182.34	303.52	303.52	303.52	
1827	182.44	303.51	303.51	303.51	
1828	182.54	303.51	303.51	303.51	
1829	182.64	303.51	303.51	303.51	
1830	182.74	303.51	303.51	303.51	
1831	182.84	303.51	303.51	303.51	
1832	182.94	303.5	303.5	303.5	
1833	183.04	303.5	303.5	303.5	
1834	183.14	303.5	303.5	303.5	
1835	183.24	303.5	303.5	303.5	
1836	183.34	303.49	303.49	303.49	
1837	183.44	303.49	303.49	303.49	
1838	183.54	303.49	303.49	303.49	
1839	183.64	303.49	303.49	303.49	
1840	183.74	303.48	303.48	303.48	
1841	183.84	303.48	303.48	303.48	
1842	183.94	303.48	303.48	303.48	
1843	184.04	303.48	303.48	303.48	
1844	184.14	303.47	303.47	303.47	
1845	184.24	303.47	303.47	303.47	
1846	184.34	303.47	303.47	303.47	
1847	184.44	303.47	303.47	303.47	
1848	184.54	303.46	303.46	303.46	
1849	184.64	303.46	303.46	303.46	
1850	184.74	303.46	303.46	303.46	
1851	184.84	303.46	303.46	303.46	
1852	184.94	303.45	303.45	303.45	
1853	185.04	303.45	303.45	303.45	
1854	185.14	303.45	303.45	303.45	
1855	185.24	303.45	303.45	303.45	
1856	185.34	303.45	303.45	303.45	
1857	185.44	303.44	303.44	303.44	
1858	185.54	303.44	303.44	303.44	
1859	185.64	303.44	303.44	303.44	
1860	185.74	303.44	303.44	303.44	
1861	185.84	303.43	303.43	303.43	
1862	185.94	303.43	303.43	303.43	
1863	186.04	303.43	303.43	303.43	
1864	186.14	303.43	303.43	303.43	
1865	186.24	303.42	303.42	303.42	
1866	186.34	303.42	303.42	303.42	
1867	186.44	303.42	303.42	303.42	
1868	186.54	303.42	303.42	303.42	
1869	186.64	303.41	303.41	303.41	
1870	186.74	303.41	303.41	303.41	
1871	186.84	303.41	303.41	303.41	
1872	186.94	303.41	303.41	303.41	
1873	187.04	303.4	303.4	303.4	
1874	187.14	303.4	303.4	303.4	
1875	187.24	303.4	303.4	303.4	
1876	187.34	303.4	303.4	303.4	
1877	187.44	303.4	303.4	303.4	
1878	187.54	303.39	303.39	303.39	
1879	187.64	303.39	303.39	303.39	
1880	187.74	303.39	303.39	303.39	
1881	187.84	303.39	303.39	303.39	
1882	187.94	303.38	303.38	303.38	
1883	188.04	303.38	303.38	303.38	
1884	188.14	303.38	303.38	303.38	
1885	188.24	303.38	303.38	303.38	
1886	188.34	303.37	303.37	303.37	
1887	188.44	303.37	303.37	303.37	
1888	188.54	303.37	303.37	303.37	
1889	188.64	303.37	303.37	303.37	
1890	188.74	303.36	303.36	303.36	
1891	188.84	303.36	303.36	303.36	
1892	188.94	303.36	303.36	303.36	
1893	189.04	303.36	303.36	303.36	
1894	189.14	303.36	303.36	303.36	
1895	189.24	303.35	303.35	303.35	
1896	189.34	303.35	303.35	303.35	
1897	189.44	303.35	303.35	303.35	
1898	189.54	303.35	303.35	303.35	
1899	189.64	303.34	303.34	303.34	
1900	189.74	303.34	303.34	303.34	
1901	189.84	303.34	303.34	303.34	
1902	189.94	303.34	303.34	303.34	
1903	190.04	303.33	303.33	303.33	
1904	190.14	303.33	303.33	303.33	
1905	190.24	303.33	303.33	303.33	
1906	190.34	303.33	303.33	303.33	
1907	190.44	303.32	303.32	303.32	
1908	190.54	303.32	303.32	303.32	
1909	190.64	303.32	303.32	303.32	
1910	190.74	303.32	303.32	303.32	
1911	190.84	303.32	303.32	303.32	
1912	190.94	303.31	303.31	303.31	
1913	191.04	303.31	303.31	303.31	
1914	191.14	303.31	303.31	303.31	
1915	191.24	303.31	303.31	303.31	
1916	191.34	303.3	303.3	303.3	
1917	191.44	303.3	303.3	303.3	
1918	191.54	303.3	303.3	303.3	
1919	191.64	303.3	303.3	303.3	
1920	191.74	303.29	303.29	303.29	
1921	191.84	303.29	303.29	303.29	
1922	191.94	303.29	303.29	303.29	
1923	192.04	303.29	303.29	303.29	
1924	192.14	303.28	303.28	303.28	
1925	192.24	303.28	303.28	303.28	
1926	192.34	303.28	303.28	303.28	
1927	192.44	303.28	303.28	303.28	
1928	192.54	303.28	303.28	303.28	
1929	192.64	303.27	303.27	303.27	
1930	192.74	303.27	303.27	303.27	
1931	192.84	303.27	303.27	303.27	
1932	192.94	303.27	303.27	303.27	
1933	193.04	303.26	303.26	303.26	
1934	193.14	303.26	303.26	303.26	
1935	193.24	303.26	303.26	303.26	
1936	193.34	303.26	303.26	303.26	
1937	193.44	303.25	303.25	303.25	
1938	193.54	303.25	303.25	303.25	
1939	193.64	303.25	303.25	303.25	
1940	193.74	303.25	303.25	303.25	
1941	193.84	303.25	303.25	303.25	
1942	193.94	303.24	303.24	303.24	
1943	194.04	303.24	303.24	303.24	
1944	194.14	303.24	303.24	303.24	
1945	194.24	303.24	303.24	303.24	
1946	194.34	303.23	303.23	303.23	
1947	194.44	303.23	303.23	303.23	
1948	194.54	303.23	303.23	303.23	
1949	194.64	303.23	303.23	303.23	
1950	194.74	303.22	303.22	303.22	
1951	194.84	303.22	303.22	303.22	
1952	194.94	303.22	303.22	303.22	
1953	195.04	303.22	303.22	303.22	
1954	195.14	303.22	303.22	303.22	
1955	195.24	303.21	303.21	303.21	
1956	195.34	303.21	303.21	303.21	
1957	195.44	303.21	303.21	303.21	
1958	195.54	303.21	303.21	303.21	
1959	195.64	303.2	303.2	303.2	
1960	195.74	303.2	303.2	303.2	
1961	195.84	303.2	303.2	303.2	
1962	195.94	303.2	303.2	303.2	
1963	196.04	303.19	303.19	303.19	
1964	196.14	303.19	303.19	303.19	
1965	196.24	303.19	303.19	303.19	
1966	196.34	303.19	303.19	303.19	
1967	196.44	303.19	303.19	303.19	
1968	196.54	303.18	303.18	303.18	
1969	196.64	303.18	303.18	303.18	
1970	196.74	303.18	303.18	303.18	
1971	196.84	303.18	303.18	303.18	
1972	196.94	303.17	303.17	303.17	
1973	197.04	303.17	303.17	303.17	
1974	197.14	303.17	303.17	303.17	
1975	197.24	303.17	303.17	303.17	
1976	197.34	303.16	303.16	303.16	
1977	197.44	303.16	303.16	303.16	
1978	197.54	303.16	303.16	303.16	
1979	197.64	303.16	303.16	303.16	
1980	197.74	303.16	303.16	303.16	
1981	197.84	303.15	303.15	303.15	
1982	197.94	303.15	303.15	303.15	
1983	198.04	303.15	303.15	303.15	
1984	198.14	303.15	303.15	303.15	
1985	198.24	303.14	303.14	303.14	
1986	198.34	303.14	303.14	303.14	
1987	198.44	303.14	303.14	303.14	
1988	198.54	303.14	303.14	303.14	
1989	198.64	303.13	303.13	303.13	
1990	198.74	303.13	303.13	303.13	
1991	198.84	303.13	303.13	303.13	
1992	198.94	303.13	303.13	303.13	
1993	199.04	303.13	303.13	303.13	
1994	199.14	303.12	303.12	303.12	
1995	199.24	303.12	303.12	303.12	
1996	199.34	303.12	303.12	303.12	
1997	199.44	303.12	303.12	303.12	
1998	199.54	303.11	303.11	303.11	
1999	199.64	303.11	303.11	303.11	
2000	199.74	303.11	303.11	303.11	
2001	199.84	303.11	303.11	303.11	
2002	199.94	303.11	303.11	303.11	
2003	200.04	303.1	303.1	303.1	
2004	200.14	303.1	303.1	303.1	
2005	200.24	303.1	303.1	303.1	
2006	200.34	303.1	303.1	303.1	
2007	200.44	303.09	303.09	303.09	
2008	200.54	303.09	303.09	303.09	
2009	200.64	303.09	303.09	303.09	
2010	200.74	303.09	303.09	303.09	
2011	200.84	303.08	303.08	303.08	
2012	200.94	303.08	303.08	303.08	
2013	201.04	303.08	303.08	303.08	
2014	201.14	303.08	303.08	303.08	
2015	201.24	303.08	303.08	303.08	
2016	201.34	303.07	303.07	303.07	
2017	201.44	303.07	303.07	303.07	
2018	201.54	303.07	303.07	303.07	
2019	201.64	303.07	303.07	303.07	
2020	201.74	303.06	303.06	303.06	
2021	201.84	303.06	303.06	303.06	
2022	201.94	303.06	303.06	303.06	
2023	202.04	303.06	303.06	303.06	
2024	202.14	303.06	303.06	303.06	
2025	202.24	303.05	303.05	303.05	
2026	202.34	303.05	303.05	303.05	
2027	202.44	303.05	303.05	303.05	
2028	202.54	303.05	303.05	303.05	
2029	202.64	303.04	303.04	303.04	
2030	202.74	303.04	303.04	303.04	
2031	202.84	303.04	303.04	303.04	
2032	202.94	303.04	303.04	303.04	
2033	203.04	303.03	303.03	303.03	
2034	203.14	303.03	303.03	303.03	
2035	203.24	303.03	303.03	303.03	
2036	203.34	303.03	303.03	303.03	
2037	203.44	303.03	303.03	303.03	
2038	203.54	303.02	303.02	303.02	
2039	203.64	303.02	303.02	303.02	
2040	203.74	303.02	303.02	303.02	
2041	203.84	303.02	303.02	303.02	
2042	203.94	303.01	303.01	303.01	
2043	204.04	303.01	303.01	303.01	
2044	204.14	303.01	303.01	303.01	
2045	204.24	303.01	303.01	303.01	
2046	204.34	303.01	303.01	303.01	
2047	204.44	303.	303.	303.	
2048	204.54	303.	303.	303.	
2049	204.64	303.	303.	303.	
2050	204.74	303.	303.	303.	
2051	204.84	302.99	302.99	302.99	
2052	204.94	302.99	302.99	302.99	
2053	205.04	302.99	302.99	302.99	
2054	205.14	302.99	302.99	302.99	
2055	205.24	302.99	302.99	302.99	
2056	205.34	302.98	302.98	302.98	
2057	205.44	302.98	302.98	302.98	
2058	205.54	302.98	302.98	302.98	
2059	205.64	302.98	302.98	302.98	
2060	205.74	302.97	302.97	302.97	
2061	205.84	302.97	302.97	302.97	
2062	205.94	302.97	302.97	302.97	
2063	206.04	302.97	302.97	302.97	
2064	206.14	302.96	302.96	302.96	
2065	206.24	302.96	302.96	302.96	
2066	206.34	302.96	302.96	302.96	
2067	206.44	302.96	302.96	302.96	
2068	206.54	302.96	302.96	302.96	
2069	206.64	302.95	302.95	302.95	
2070	206.74	302.95	302.95	302.95	
2071	206.84	302.95	302.95	302.95	
2072	206.94	302.95	302.95	302.95	
2073	207.04	302.94	302.94	302.94	
2074	207.14	302.94	302.94	302.94	
2075	207.24	302.94	302.94	302.94	
2076	207.34	302.94	302.94	302.94	
2077	207.44	302.94	302.94	302.94	
2078	207.54	302.93	302.93	302.93	
2079	207.64	302.93	302.93	302.93	
2080	207.74	302.93	302.93	302.93	
2081	207.84	302.93	302.93	302.93	
2082	207.94	302.92	302.92	302.92	
2083	208.04	302.92	302.92	302.92	
2084	208.14	302.92	302.92	302.92	
2085	208.24	302.92	302.92	302.92	
2086	208.34	302.92	302.92	302.92	
2087	208.44	302.91	302.91	302.91	
2088	208.54	302.91	302.91	302.91	
2089	208.64	302.91	302.91	302.91	
2090	208.74	302.91	302.91	302.91	
2091	208.84	302.9	302.9	302.9	
2092	208.94	302.9	302.9	302.9	
2093	209.04	302.9	302.9	302.9	
2094	209.14	302.9	302.9	302.9	
2095	209.24	302.9	302.9	302.9	
2096	209.34	302.89	302.89	302.89	
2097	209.44	302.89	302.89	302.89	
2098	209.54	302.89	302.89	302.89	
2099	209.64	302.89	302.89	302.89	
2100	209.74	302.88	302.88	302.88	
2101	209.84	302.88	302.88	302.88	
2102	209.94	302.88	302.88	302.88	
2103	210.04	302.88	302.88	302.88	
2104	210.14	302.88	302.88	302.88	
2105	210.24	302.87	302.87	302.87	
2106	210.34	302.87	302.87	302.87	
2107	210.44	302.87	302.87	302.87	
2108	210.54	302.87	302.87	302.87	
2109	210.64	302.86	302.86	302.86	
2110	210.74	302.86	302.86	302.86	
2111	210.84	302.86	302.86	302.86	
2112	210.94	302.86	302.86	302.86	
2113	211.04	302.86	302.86	302.86	
2114	211.14	302.85	302.85	302.85	
2115	211.24	302.85	302.85	302.85	
2116	211.34	302.85	302.85	302.85	
2117	211.44	302.85	302.85	302.85	
2118	211.54	302.84	302.84	302.84	
2119	211.64	302.84	302.84	302.84	
2120	211.74	302.84	302.84	302.84	
2121	211.84	302.84	302.84	302.84	
2122	211.94	302.84	302.84	302.84	
2123	212.04	302.83	302.83	302.83	
2124	212.14	302.83	302.83	302.83	
2125	212.24	302.83	302.83	302.83	
2126	212.34	302.83	302.83	302.83	
2127	212.44	302.83	302.83	302.83	
2128	212.54	302.82	302.82	302.82	
2129	212.64	302.82	302.82	302.82	
2130	212.74	302.82	302.82	302.82	
2131	212.84	302.82	302.82	302.82	
