	Time [s]	Minimum [K]	Maximum [K]	Average [K]	
1577	157.44	305.76	305.76	305.76	
1578	157.54	305.76	305.76	305.76	
1579	157.64	305.76	305.76	305.76	
1580	157.74	305.75	305.75	305.75	
1581	157.84	305.75	305.75	305.75	
1582	157.94	305.75	305.75	305.75	
1583	158.04	305.75	305.75	305.75	
1584	158.14	305.74	305.74	305.74	
1585	158.24	305.74	305.74	305.74	
1586	158.34	305.74	305.74	305.74	
1587	158.44	305.74	305.74	305.74	
1588	158.54	305.73	305.73	305.73	
1589	158.64	305.73	305.73	305.73	
1590	158.74	305.73	305.73	305.73	
1591	158.84	305.73	305.73	305.73	
1592	158.94	305.72	305.72	305.72	
1593	159.04	305.72	305.72	305.72	
1594	159.14	305.72	305.72	305.72	
1595	159.24	305.72	305.72	305.72	
1596	159.34	305.71	305.71	305.71	
1597	159.44	305.71	305.71	305.71	
1598	159.54	305.71	305.71	305.71	
1599	159.64	305.71	305.71	305.71	
1600	159.74	305.7	305.7	305.7	
1601	159.84	305.7	305.7	305.7	
1602	159.94	305.7	305.7	305.7	
1603	160.04	305.7	305.7	305.7	
1604	160.14	305.69	305.69	305.69	
1605	160.24	305.69	305.69	305.69	
1606	160.34	305.69	305.69	305.69	
1607	160.44	305.69	305.69	305.69	
1608	160.54	305.68	305.68	305.68	
1609	160.64	305.68	305.68	305.68	
1610	160.74	305.68	305.68	305.68	
1611	160.84	305.68	305.68	305.68	
1612	160.94	305.67	305.67	305.67	
1613	161.04	305.67	305.67	305.67	
1614	161.14	305.67	305.67	305.67	
1615	161.24	305.67	305.67	305.67	
1616	161.34	305.66	305.66	305.66	
1617	161.44	305.66	305.66	305.66	
1618	161.54	305.66	305.66	305.66	
1619	161.64	305.66	305.66	305.66	
1620	161.74	305.65	305.65	305.65	
1621	161.84	305.65	305.65	305.65	
1622	161.94	305.65	305.65	305.65	
1623	162.04	305.65	305.65	305.65	
1624	162.14	305.64	305.64	305.64	
1625	162.24	305.64	305.64	305.64	
1626	162.34	305.64	305.64	305.64	
1627	162.44	305.64	305.64	305.64	
1628	162.54	305.63	305.63	305.63	
1629	162.64	305.63	305.63	305.63	
1630	162.74	305.63	305.63	305.63	
1631	162.84	305.63	305.63	305.63	
1632	162.94	305.62	305.62	305.62	
1633	163.04	305.62	305.62	305.62	
1634	163.14	305.62	305.62	305.62	
1635	163.24	305.62	305.62	305.62	
1636	163.34	305.61	305.61	305.61	
1637	163.44	305.61	305.61	305.61	
1638	163.54	305.61	305.61	305.61	
1639	163.64	305.61	305.61	305.61	
1640	163.74	305.6	305.6	305.6	
1641	163.84	305.6	305.6	305.6	
1642	163.94	305.6	305.6	305.6	
1643	164.04	305.6	305.6	305.6	
1644	164.14	305.59	305.59	305.59	
1645	164.24	305.59	305.59	305.59	
1646	164.34	305.59	305.59	305.59	
1647	164.44	305.59	305.59	305.59	
1648	164.54	305.58	305.58	305.58	
1649	164.64	305.58	305.58	305.58	
1650	164.74	305.58	305.58	305.58	
1651	164.84	305.58	305.58	305.58	
1652	164.94	305.57	305.57	305.57	
1653	165.04	305.57	305.57	305.57	
1654	165.14	305.57	305.57	305.57	
1655	165.24	305.57	305.57	305.57	
1656	165.34	305.56	305.56	305.56	
1657	165.44	305.56	305.56	305.56	
1658	165.54	305.56	305.56	305.56	
1659	165.64	305.56	305.56	305.56	
1660	165.74	305.56	305.56	305.56	
1661	165.84	305.55	305.55	305.55	
1662	165.94	305.55	305.55	305.55	
1663	166.04	305.55	305.55	305.55	
1664	166.14	305.55	305.55	305.55	
1665	166.24	305.54	305.54	305.54	
1666	166.34	305.54	305.54	305.54	
1667	166.44	305.54	305.54	305.54	
1668	166.54	305.54	305.54	305.54	
1669	166.64	305.53	305.53	305.53	
1670	166.74	305.53	305.53	305.53	
1671	166.84	305.53	305.53	305.53	
1672	166.94	305.53	305.53	305.53	
1673	167.04	305.52	305.52	305.52	
1674	167.14	305.52	305.52	305.52	
1675	167.24	305.52	305.52	305.52	
1676	167.34	305.52	305.52	305.52	
1677	167.44	305.51	305.51	305.51	
1678	167.54	305.51	305.51	305.51	
1679	167.64	305.51	305.51	305.51	
1680	167.74	305.51	305.51	305.51	
1681	167.84	305.5	305.5	305.5	
1682	167.94	305.5	305.5	305.5	
1683	168.04	305.5	305.5	305.5	
1684	168.14	305.5	305.5	305.5	
1685	168.24	305.49	305.49	305.49	
1686	168.34	305.49	305.49	305.49	
1687	168.44	305.49	305.49	305.49	
1688	168.54	305.49	305.49	305.49	
1689	168.64	305.48	305.48	305.48	
1690	168.74	305.48	305.48	305.48	
1691	168.84	305.48	305.48	305.48	
1692	168.94	305.48	305.48	305.48	
1693	169.04	305.47	305.47	305.47	
1694	169.14	305.47	305.47	305.47	
1695	169.24	305.47	305.47	305.47	
1696	169.34	305.47	305.47	305.47	
1697	169.44	305.46	305.46	305.46	
1698	169.54	305.46	305.46	305.46	
1699	169.64	305.46	305.46	305.46	
1700	169.74	305.46	305.46	305.46	
1701	169.84	305.45	305.45	305.45	
1702	169.94	305.45	305.45	305.45	
1703	170.04	305.45	305.45	305.45	
1704	170.14	305.45	305.45	305.45	
1705	170.24	305.45	305.45	305.45	
1706	170.34	305.44	305.44	305.44	
1707	170.44	305.44	305.44	305.44	
1708	170.54	305.44	305.44	305.44	
1709	170.64	305.44	305.44	305.44	
1710	170.74	305.43	305.43	305.43	
1711	170.84	305.43	305.43	305.43	
1712	170.94	305.43	305.43	305.43	
1713	171.04	305.43	305.43	305.43	
1714	171.14	305.42	305.42	305.42	
1715	171.24	305.42	305.42	305.42	
1716	171.34	305.42	305.42	305.42	
1717	171.44	305.42	305.42	305.42	
1718	171.54	305.41	305.41	305.41	
1719	171.64	305.41	305.41	305.41	
1720	171.74	305.41	305.41	305.41	
1721	171.84	305.41	305.41	305.41	
1722	171.94	305.4	305.4	305.4	
1723	172.04	305.4	305.4	305.4	
1724	172.14	305.4	305.4	305.4	
1725	172.24	305.4	305.4	305.4	
1726	172.34	305.39	305.39	305.39	
1727	172.44	305.39	305.39	305.39	
1728	172.54	305.39	305.39	305.39	
1729	172.64	305.39	305.39	305.39	
1730	172.74	305.38	305.38	305.38	
1731	172.84	305.38	305.38	305.38	
1732	172.94	305.38	305.38	305.38	
1733	173.04	305.38	305.38	305.38	
1734	173.14	305.37	305.37	305.37	
1735	173.24	305.37	305.37	305.37	
1736	173.34	305.37	305.37	305.37	
1737	173.44	305.37	305.37	305.37	
1738	173.54	305.37	305.37	305.37	
1739	173.64	305.36	305.36	305.36	
1740	173.74	305.36	305.36	305.36	
1741	173.84	305.36	305.36	305.36	
1742	173.94	305.36	305.36	305.36	
1743	174.04	305.35	305.35	305.35	
1744	174.14	305.35	305.35	305.35	
1745	174.24	305.35	305.35	305.35	
1746	174.34	305.35	305.35	305.35	
1747	174.44	305.34	305.34	305.34	
1748	174.54	305.34	305.34	305.34	
1749	174.64	305.34	305.34	305.34	
1750	174.74	305.34	305.34	305.34	
1751	174.84	305.33	305.33	305.33	
1752	174.94	305.33	305.33	305.33	
1753	175.04	305.33	305.33	305.33	
1754	175.14	305.33	305.33	305.33	
1755	175.24	305.32	305.32	305.32	
1756	175.34	305.32	305.32	305.32	
1757	175.44	305.32	305.32	305.32	
1758	175.54	305.32	305.32	305.32	
1759	175.64	305.31	305.31	305.31	
1760	175.74	305.31	305.31	305.31	
1761	175.84	305.31	305.31	305.31	
1762	175.94	305.31	305.31	305.31	
1763	176.04	305.31	305.31	305.31	
1764	176.14	305.3	305.3	305.3	
1765	176.24	305.3	305.3	305.3	
1766	176.34	305.3	305.3	305.3	
1767	176.44	305.3	305.3	305.3	
1768	176.54	305.29	305.29	305.29	
1769	176.64	305.29	305.29	305.29	
1770	176.74	305.29	305.29	305.29	
1771	176.84	305.29	305.29	305.29	
1772	176.94	305.28	305.28	305.28	
1773	177.04	305.28	305.28	305.28	
1774	177.14	305.28	305.28	305.28	
1775	177.24	305.28	305.28	305.28	
1776	177.34	305.27	305.27	305.27	
1777	177.44	305.27	305.27	305.27	
1778	177.54	305.27	305.27	305.27	
1779	177.64	305.27	305.27	305.27	
1780	177.74	305.26	305.26	305.26	
1781	177.84	305.26	305.26	305.26	
1782	177.94	305.26	305.26	305.26	
1783	178.04	305.26	305.26	305.26	
1784	178.14	305.26	305.26	305.26	
1785	178.24	305.25	305.25	305.25	
1786	178.34	305.25	305.25	305.25	
1787	178.44	305.25	305.25	305.25	
1788	178.54	305.25	305.25	305.25	
1789	178.64	305.24	305.24	305.24	
1790	178.74	305.24	305.24	305.24	
1791	178.84	305.24	305.24	305.24	
1792	178.94	305.24	305.24	305.24	
1793	179.04	305.23	305.23	305.23	
1794	179.14	305.23	305.23	305.23	
1795	179.24	305.23	305.23	305.23	
1796	179.34	305.23	305.23	305.23	
1797	179.44	305.22	305.22	305.22	
1798	179.54	305.22	305.22	305.22	
1799	179.64	305.22	305.22	305.22	
1800	179.74	305.22	305.22	305.22	
1801	179.84	305.22	305.22	305.22	
1802	179.94	305.21	305.21	305.21	
1803	180.04	305.21	305.21	305.21	
1804	180.14	305.21	305.21	305.21	
1805	180.24	305.21	305.21	305.21	
1806	180.34	305.2	305.2	305.2	
1807	180.44	305.2	305.2	305.2	
1808	180.54	305.2	305.2	305.2	
1809	180.64	305.2	305.2	305.2	
1810	180.74	305.19	305.19	305.19	
1811	180.84	305.19	305.19	305.19	
1812	180.94	305.19	305.19	305.19	
1813	181.04	305.19	305.19	305.19	
1814	181.14	305.18	305.18	305.18	
1815	181.24	305.18	305.18	305.18	
1816	181.34	305.18	305.18	305.18	
1817	181.44	305.18	305.18	305.18	
1818	181.54	305.18	305.18	305.18	
1819	181.64	305.17	305.17	305.17	
1820	181.74	305.17	305.17	305.17	
1821	181.84	305.17	305.17	305.17	
1822	181.94	305.17	305.17	305.17	
1823	182.04	305.16	305.16	305.16	
1824	182.14	305.16	305.16	305.16	
1825	182.24	305.16	305.16	305.16	
1826	182.34	305.16	305.16	305.16	
1827	182.44	305.15	305.15	305.15	
1828	182.54	305.15	305.15	305.15	
1829	182.64	305.15	305.15	305.15	
1830	182.74	305.15	305.15	305.15	
1831	182.84	305.14	305.14	305.14	
1832	182.94	305.14	305.14	305.14	
1833	183.04	305.14	305.14	305.14	
1834	183.14	305.14	305.14	305.14	
1835	183.24	305.14	305.14	305.14	
1836	183.34	305.13	305.13	305.13	
1837	183.44	305.13	305.13	305.13	
1838	183.54	305.13	305.13	305.13	
1839	183.64	305.13	305.13	305.13	
1840	183.74	305.12	305.12	305.12	
1841	183.84	305.12	305.12	305.12	
1842	183.94	305.12	305.12	305.12	
1843	184.04	305.12	305.12	305.12	
1844	184.14	305.11	305.11	305.11	
1845	184.24	305.11	305.11	305.11	
1846	184.34	305.11	305.11	305.11	
1847	184.44	305.11	305.11	305.11	
1848	184.54	305.1	305.1	305.1	
1849	184.64	305.1	305.1	305.1	
1850	184.74	305.1	305.1	305.1	
1851	184.84	305.1	305.1	305.1	
1852	184.94	305.1	305.1	305.1	
1853	185.04	305.09	305.09	305.09	
1854	185.14	305.09	305.09	305.09	
1855	185.24	305.09	305.09	305.09	
1856	185.34	305.09	305.09	305.09	
1857	185.44	305.08	305.08	305.08	
1858	185.54	305.08	305.08	305.08	
1859	185.64	305.08	305.08	305.08	
1860	185.74	305.08	305.08	305.08	
1861	185.84	305.07	305.07	305.07	
1862	185.94	305.07	305.07	305.07	
1863	186.04	305.07	305.07	305.07	
1864	186.14	305.07	305.07	305.07	
1865	186.24	305.07	305.07	305.07	
1866	186.34	305.06	305.06	305.06	
1867	186.44	305.06	305.06	305.06	
1868	186.54	305.06	305.06	305.06	
1869	186.64	305.06	305.06	305.06	
1870	186.74	305.05	305.05	305.05	
1871	186.84	305.05	305.05	305.05	
1872	186.94	305.05	305.05	305.05	
1873	187.04	305.05	305.05	305.05	
1874	187.14	305.04	305.04	305.04	
1875	187.24	305.04	305.04	305.04	
1876	187.34	305.04	305.04	305.04	
1877	187.44	305.04	305.04	305.04	
1878	187.54	305.03	305.03	305.03	
1879	187.64	305.03	305.03	305.03	
1880	187.74	305.03	305.03	305.03	
1881	187.84	305.03	305.03	305.03	
1882	187.94	305.03	305.03	305.03	
1883	188.04	305.02	305.02	305.02	
1884	188.14	305.02	305.02	305.02	
1885	188.24	305.02	305.02	305.02	
1886	188.34	305.02	305.02	305.02	
1887	188.44	305.01	305.01	305.01	
1888	188.54	305.01	305.01	305.01	
1889	188.64	305.01	305.01	305.01	
1890	188.74	305.01	305.01	305.01	
1891	188.84	305.	305.	305.	
1892	188.94	305.	305.	305.	
1893	189.04	305.	305.	305.	
1894	189.14	305.	305.	305.	
1895	189.24	305.	305.	305.	
1896	189.34	304.99	304.99	304.99	
1897	189.44	304.99	304.99	304.99	
1898	189.54	304.99	304.99	304.99	
1899	189.64	304.99	304.99	304.99	
1900	189.74	304.98	304.98	304.98	
1901	189.84	304.98	304.98	304.98	
1902	189.94	304.98	304.98	304.98	
1903	190.04	304.98	304.98	304.98	
1904	190.14	304.97	304.97	304.97	
1905	190.24	304.97	304.97	304.97	
1906	190.34	304.97	304.97	304.97	
1907	190.44	304.97	304.97	304.97	
1908	190.54	304.97	304.97	304.97	
1909	190.64	304.96	304.96	304.96	
1910	190.74	304.96	304.96	304.96	
1911	190.84	304.96	304.96	304.96	
1912	190.94	304.96	304.96	304.96	
1913	191.04	304.95	304.95	304.95	
1914	191.14	304.95	304.95	304.95	
1915	191.24	304.95	304.95	304.95	
1916	191.34	304.95	304.95	304.95	
1917	191.44	304.95	304.95	304.95	
1918	191.54	304.94	304.94	304.94	
1919	191.64	304.94	304.94	304.94	
1920	191.74	304.94	304.94	304.94	
1921	191.84	304.94	304.94	304.94	
1922	191.94	304.93	304.93	304.93	
1923	192.04	304.93	304.93	304.93	
1924	192.14	304.93	304.93	304.93	
1925	192.24	304.93	304.93	304.93	
1926	192.34	304.92	304.92	304.92	
1927	192.44	304.92	304.92	304.92	
1928	192.54	304.92	304.92	304.92	
1929	192.64	304.92	304.92	304.92	
1930	192.74	304.92	304.92	304.92	
1931	192.84	304.91	304.91	304.91	
1932	192.94	304.91	304.91	304.91	
1933	193.04	304.91	304.91	304.91	
1934	193.14	304.91	304.91	304.91	
1935	193.24	304.9	304.9	304.9	
1936	193.34	304.9	304.9	304.9	
1937	193.44	304.9	304.9	304.9	
1938	193.54	304.9	304.9	304.9	
1939	193.64	304.89	304.89	304.89	
1940	193.74	304.89	304.89	304.89	
1941	193.84	304.89	304.89	304.89	
1942	193.94	304.89	304.89	304.89	
1943	194.04	304.89	304.89	304.89	
1944	194.14	304.88	304.88	304.88	
1945	194.24	304.88	304.88	304.88	
1946	194.34	304.88	304.88	304.88	
1947	194.44	304.88	304.88	304.88	
1948	194.54	304.87	304.87	304.87	
1949	194.64	304.87	304.87	304.87	
1950	194.74	304.87	304.87	304.87	
1951	194.84	304.87	304.87	304.87	
1952	194.94	304.87	304.87	304.87	
1953	195.04	304.86	304.86	304.86	
1954	195.14	304.86	304.86	304.86	
1955	195.24	304.86	304.86	304.86	
1956	195.34	304.86	304.86	304.86	
1957	195.44	304.85	304.85	304.85	
1958	195.54	304.85	304.85	304.85	
1959	195.64	304.85	304.85	304.85	
1960	195.74	304.85	304.85	304.85	
1961	195.84	304.84	304.84	304.84	
1962	195.94	304.84	304.84	304.84	
1963	196.04	304.84	304.84	304.84	
1964	196.14	304.84	304.84	304.84	
1965	196.24	304.84	304.84	304.84	
1966	196.34	304.83	304.83	304.83	
1967	196.44	304.83	304.83	304.83	
1968	196.54	304.83	304.83	304.83	
1969	196.64	304.83	304.83	304.83	
1970	196.74	304.82	304.82	304.82	
1971	196.84	304.82	304.82	304.82	
1972	196.94	304.82	304.82	304.82	
1973	197.04	304.82	304.82	304.82	
1974	197.14	304.82	304.82	304.82	
1975	197.24	304.81	304.81	304.81	
1976	197.34	304.81	304.81	304.81	
1977	197.44	304.81	304.81	304.81	
1978	197.54	304.81	304.81	304.81	
1979	197.64	304.8	304.8	304.8	
1980	197.74	304.8	304.8	304.8	
1981	197.84	304.8	304.8	304.8	
1982	197.94	304.8	304.8	304.8	
1983	198.04	304.8	304.8	304.8	
1984	198.14	304.79	304.79	304.79	
1985	198.24	304.79	304.79	304.79	
1986	198.34	304.79	304.79	304.79	
1987	198.44	304.79	304.79	304.79	
1988	198.54	304.78	304.78	304.78	
1989	198.64	304.78	304.78	304.78	
1990	198.74	304.78	304.78	304.78	
1991	198.84	304.78	304.78	304.78	
1992	198.94	304.78	304.78	304.78	
1993	199.04	304.77	304.77	304.77	
1994	199.14	304.77	304.77	304.77	
1995	199.24	304.77	304.77	304.77	
1996	199.34	304.77	304.77	304.77	
1997	199.44	304.76	304.76	304.76	
1998	199.54	304.76	304.76	304.76	
1999	199.64	304.76	304.76	304.76	
2000	199.74	304.76	304.76	304.76	
2001	199.84	304.75	304.75	304.75	
2002	199.94	304.75	304.75	304.75	
2003	200.04	304.75	304.75	304.75	
2004	200.14	304.75	304.75	304.75	
2005	200.24	304.75	304.75	304.75	
2006	200.34	304.74	304.74	304.74	
2007	200.44	304.74	304.74	304.74	
2008	200.54	304.74	304.74	304.74	
2009	200.64	304.74	304.74	304.74	
2010	200.74	304.73	304.73	304.73	
2011	200.84	304.73	304.73	304.73	
2012	200.94	304.73	304.73	304.73	
2013	201.04	304.73	304.73	304.73	
2014	201.14	304.73	304.73	304.73	
2015	201.24	304.72	304.72	304.72	
2016	201.34	304.72	304.72	304.72	
2017	201.44	304.72	304.72	304.72	
2018	201.54	304.72	304.72	304.72	
2019	201.64	304.71	304.71	304.71	
2020	201.74	304.71	304.71	304.71	
2021	201.84	304.71	304.71	304.71	
2022	201.94	304.71	304.71	304.71	
2023	202.04	304.71	304.71	304.71	
2024	202.14	304.7	304.7	304.7	
2025	202.24	304.7	304.7	304.7	
2026	202.34	304.7	304.7	304.7	
2027	202.44	304.7	304.7	304.7	
2028	202.54	304.69	304.69	304.69	
2029	202.64	304.69	304.69	304.69	
2030	202.74	304.69	304.69	304.69	
2031	202.84	304.69	304.69	304.69	
2032	202.94	304.69	304.69	304.69	
2033	203.04	304.68	304.68	304.68	
2034	203.14	304.68	304.68	304.68	
2035	203.24	304.68	304.68	304.68	
2036	203.34	304.68	304.68	304.68	
2037	203.44	304.67	304.67	304.67	
2038	203.54	304.67	304.67	304.67	
2039	203.64	304.67	304.67	304.67	
2040	203.74	304.67	304.67	304.67	
2041	203.84	304.67	304.67	304.67	
2042	203.94	304.66	304.66	304.66	
2043	204.04	304.66	304.66	304.66	
2044	204.14	304.66	304.66	304.66	
2045	204.24	304.66	304.66	304.66	
2046	204.34	304.65	304.65	304.65	
2047	204.44	304.65	304.65	304.65	
2048	204.54	304.65	304.65	304.65	
2049	204.64	304.65	304.65	304.65	
2050	204.74	304.65	304.65	304.65	
2051	204.84	304.64	304.64	304.64	
2052	204.94	304.64	304.64	304.64	
2053	205.04	304.64	304.64	304.64	
2054	205.14	304.64	304.64	304.64	
2055	205.24	304.63	304.63	304.63	
2056	205.34	304.63	304.63	304.63	
2057	205.44	304.63	304.63	304.63	
2058	205.54	304.63	304.63	304.63	
2059	205.64	304.63	304.63	304.63	
2060	205.74	304.62	304.62	304.62	
2061	205.84	304.62	304.62	304.62	
2062	205.94	304.62	304.62	304.62	
2063	206.04	304.62	304.62	304.62	
2064	206.14	304.61	304.61	304.61	
2065	206.24	304.61	304.61	304.61	
2066	206.34	304.61	304.61	304.61	
2067	206.44	304.61	304.61	304.61	
2068	206.54	304.61	304.61	304.61	
2069	206.64	304.6	304.6	304.6	
2070	206.74	304.6	304.6	304.6	
2071	206.84	304.6	304.6	304.6	
2072	206.94	304.6	304.6	304.6	
2073	207.04	304.59	304.59	304.59	
2074	207.14	304.59	304.59	304.59	
2075	207.24	304.59	304.59	304.59	
2076	207.34	304.59	304.59	304.59	
2077	207.44	304.59	304.59	304.59	
2078	207.54	304.58	304.58	304.58	
2079	207.64	304.58	304.58	304.58	
2080	207.74	304.58	304.58	304.58	
2081	207.84	304.58	304.58	304.58	
2082	207.94	304.58	304.58	304.58	
2083	208.04	304.57	304.57	304.57	
2084	208.14	304.57	304.57	304.57	
2085	208.24	304.57	304.57	304.57	
2086	208.34	304.57	304.57	304.57	
2087	208.44	304.56	304.56	304.56	
2088	208.54	304.56	304.56	304.56	
2089	208.64	304.56	304.56	304.56	
2090	208.74	304.56	304.56	304.56	
2091	208.84	304.56	304.56	304.56	
2092	208.94	304.55	304.55	304.55	
2093	209.04	304.55	304.55	304.55	
2094	209.14	304.55	304.55	304.55	
2095	209.24	304.55	304.55	304.55	
2096	209.34	304.54	304.54	304.54	
2097	209.44	304.54	304.54	304.54	
2098	209.54	304.54	304.54	304.54	
2099	209.64	304.54	304.54	304.54	
2100	209.74	304.54	304.54	304.54	
2101	209.84	304.53	304.53	304.53	
2102	209.94	304.53	304.53	304.53	
2103	210.04	304.53	304.53	304.53	
2104	210.14	304.53	304.53	304.53	
2105	210.24	304.52	304.52	304.52	
2106	210.34	304.52	304.52	304.52	
2107	210.44	304.52	304.52	304.52	
2108	210.54	304.52	304.52	304.52	
2109	210.64	304.52	304.52	304.52	
2110	210.74	304.51	304.51	304.51	
2111	210.84	304.51	304.51	304.51	
2112	210.94	304.51	304.51	304.51	
2113	211.04	304.51	304.51	304.51	
2114	211.14	304.51	304.51	304.51	
2115	211.24	304.5	304.5	304.5	
2116	211.34	304.5	304.5	304.5	
2117	211.44	304.5	304.5	304.5	
2118	211.54	304.5	304.5	304.5	
2119	211.64	304.49	304.49	304.49	
2120	211.74	304.49	304.49	304.49	
2121	211.84	304.49	304.49	304.49	
2122	211.94	304.49	304.49	304.49	
2123	212.04	304.49	304.49	304.49	
2124	212.14	304.48	304.48	304.48	
2125	212.24	304.48	304.48	304.48	
2126	212.34	304.48	304.48	304.48	
2127	212.44	304.48	304.48	304.48	
2128	212.54	304.47	304.47	304.47	
2129	212.64	304.47	304.47	304.47	
2130	212.74	304.47	304.47	304.47	
2131	212.84	304.47	304.47	304.47	
2132	212.94	304.47	304.47	304.47	
2133	213.04	304.46	304.46	304.46	
2134	213.14	304.46	304.46	304.46	
2135	213.24	304.46	304.46	304.46	
2136	213.34	304.46	304.46	304.46	
2137	213.44	304.46	304.46	304.46	
2138	213.54	304.45	304.45	304.45	
2139	213.64	304.45	304.45	304.45	
2140	213.74	304.45	304.45	304.45	
2141	213.84	304.45	304.45	304.45	
2142	213.94	304.44	304.44	304.44	
2143	214.04	304.44	304.44	304.44	
2144	214.14	304.44	304.44	304.44	
2145	214.24	304.44	304.44	304.44	
2146	214.34	304.44	304.44	304.44	
2147	214.44	304.43	304.43	304.43	
2148	214.54	304.43	304.43	304.43	
2149	214.64	304.43	304.43	304.43	
2150	214.74	304.43	304.43	304.43	
2151	214.84	304.43	304.43	304.43	
2152	214.94	304.42	304.42	304.42	
2153	215.04	304.42	304.42	304.42	
2154	215.14	304.42	304.42	304.42	
2155	215.24	304.42	304.42	304.42	
2156	215.34	304.41	304.41	304.41	
2157	215.44	304.41	304.41	304.41	
2158	215.54	304.41	304.41	304.41	
2159	215.64	304.41	304.41	304.41	
2160	215.74	304.41	304.41	304.41	
2161	215.84	304.4	304.4	304.4	
2162	215.94	304.4	304.4	304.4	
2163	216.04	304.4	304.4	304.4	
2164	216.14	304.4	304.4	304.4	
2165	216.24	304.39	304.39	304.39	
2166	216.34	304.39	304.39	304.39	
2167	216.44	304.39	304.39	304.39	
2168	216.54	304.39	304.39	304.39	
2169	216.64	304.39	304.39	304.39	
2170	216.74	304.38	304.38	304.38	
2171	216.84	304.38	304.38	304.38	
2172	216.94	304.38	304.38	304.38	
2173	217.04	304.38	304.38	304.38	
2174	217.14	304.38	304.38	304.38	
2175	217.24	304.37	304.37	304.37	
2176	217.34	304.37	304.37	304.37	
2177	217.44	304.37	304.37	304.37	
2178	217.54	304.37	304.37	304.37	
2179	217.64	304.36	304.36	304.36	
2180	217.74	304.36	304.36	304.36	
2181	217.84	304.36	304.36	304.36	
2182	217.94	304.36	304.36	304.36	
2183	218.04	304.36	304.36	304.36	
2184	218.14	304.35	304.35	304.35	
2185	218.24	304.35	304.35	304.35	
2186	218.34	304.35	304.35	304.35	
2187	218.44	304.35	304.35	304.35	
2188	218.54	304.35	304.35	304.35	
2189	218.64	304.34	304.34	304.34	
2190	218.74	304.34	304.34	304.34	
2191	218.84	304.34	304.34	304.34	
2192	218.94	304.34	304.34	304.34	
2193	219.04	304.33	304.33	304.33	
2194	219.14	304.33	304.33	304.33	
2195	219.24	304.33	304.33	304.33	
2196	219.34	304.33	304.33	304.33	
2197	219.44	304.33	304.33	304.33	
2198	219.54	304.32	304.32	304.32	
2199	219.64	304.32	304.32	304.32	
2200	219.74	304.32	304.32	304.32	
2201	219.84	304.32	304.32	304.32	
2202	219.94	304.32	304.32	304.32	
2203	220.04	304.31	304.31	304.31	
2204	220.14	304.31	304.31	304.31	
2205	220.24	304.31	304.31	304.31	
2206	220.34	304.31	304.31	304.31	
2207	220.44	304.31	304.31	304.31	
2208	220.54	304.3	304.3	304.3	
2209	220.64	304.3	304.3	304.3	
2210	220.74	304.3	304.3	304.3	
2211	220.84	304.3	304.3	304.3	
2212	220.94	304.29	304.29	304.29	
2213	221.04	304.29	304.29	304.29	
2214	221.14	304.29	304.29	304.29	
2215	221.24	304.29	304.29	304.29	
2216	221.34	304.29	304.29	304.29	
2217	221.44	304.28	304.28	304.28	
2218	221.54	304.28	304.28	304.28	
2219	221.64	304.28	304.28	304.28	
2220	221.74	304.28	304.28	304.28	
2221	221.84	304.28	304.28	304.28	
2222	221.94	304.27	304.27	304.27	
2223	222.04	304.27	304.27	304.27	
2224	222.14	304.27	304.27	304.27	
2225	222.24	304.27	304.27	304.27	
2226	222.34	304.26	304.26	304.26	
2227	222.44	304.26	304.26	304.26	
2228	222.54	304.26	304.26	304.26	
2229	222.64	304.26	304.26	304.26	
2230	222.74	304.26	304.26	304.26	
2231	222.84	304.25	304.25	304.25	
2232	222.94	304.25	304.25	304.25	
2233	223.04	304.25	304.25	304.25	
2234	223.14	304.25	304.25	304.25	
2235	223.24	304.25	304.25	304.25	
2236	223.34	304.24	304.24	304.24	
2237	223.44	304.24	304.24	304.24	
2238	223.54	304.24	304.24	304.24	
2239	223.64	304.24	304.24	304.24	
2240	223.74	304.24	304.24	304.24	
2241	223.84	304.23	304.23	304.23	
2242	223.94	304.23	304.23	304.23	
2243	224.04	304.23	304.23	304.23	
2244	224.14	304.23	304.23	304.23	
2245	224.24	304.22	304.22	304.22	
2246	224.34	304.22	304.22	304.22	
2247	224.44	304.22	304.22	304.22	
2248	224.54	304.22	304.22	304.22	
2249	224.64	304.22	304.22	304.22	
2250	224.74	304.21	304.21	304.21	
2251	224.84	304.21	304.21	304.21	
2252	224.94	304.21	304.21	304.21	
2253	225.04	304.21	304.21	304.21	
2254	225.14	304.21	304.21	304.21	
2255	225.24	304.2	304.2	304.2	
2256	225.34	304.2	304.2	304.2	
2257	225.44	304.2	304.2	304.2	
2258	225.54	304.2	304.2	304.2	
2259	225.64	304.2	304.2	304.2	
2260	225.74	304.19	304.19	304.19	
2261	225.84	304.19	304.19	304.19	
2262	225.94	304.19	304.19	304.19	
2263	226.04	304.19	304.19	304.19	
2264	226.14	304.18	304.18	304.18	
2265	226.24	304.18	304.18	304.18	
2266	226.34	304.18	304.18	304.18	
2267	226.44	304.18	304.18	304.18	
2268	226.54	304.18	304.18	304.18	
2269	226.64	304.17	304.17	304.17	
2270	226.74	304.17	304.17	304.17	
2271	226.84	304.17	304.17	304.17	
2272	226.94	304.17	304.17	304.17	
2273	227.04	304.17	304.17	304.17	
2274	227.14	304.16	304.16	304.16	
2275	227.24	304.16	304.16	304.16	
