	Time [s]	Minimum [K]	Maximum [K]	Average [K]	
3094	309.14	293.18	293.18	293.18	
3095	309.24	293.17	293.17	293.17	
3096	309.34	293.17	293.17	293.17	
3097	309.44	293.17	293.17	293.17	
3098	309.54	293.17	293.17	293.17	
3099	309.64	293.16	293.16	293.16	
3100	309.74	293.16	293.16	293.16	
3101	309.84	293.16	293.16	293.16	
3102	309.94	293.16	293.16	293.16	
3103	310.04	293.15	293.15	293.15	
3104	310.14	293.15	293.15	293.15	
3105	310.24	293.15	293.15	293.15	
3106	310.34	293.15	293.15	293.15	
3107	310.44	293.15	293.15	293.15	
3108	310.54	293.14	293.14	293.14	
3109	310.64	293.14	293.14	293.14	
3110	310.74	293.14	293.14	293.14	
3111	310.84	293.14	293.14	293.14	
3112	310.94	293.13	293.13	293.13	
3113	311.04	293.13	293.13	293.13	
3114	311.14	293.13	293.13	293.13	
3115	311.24	293.13	293.13	293.13	
3116	311.34	293.12	293.12	293.12	
3117	311.44	293.12	293.12	293.12	
3118	311.54	293.12	293.12	293.12	
3119	311.64	293.12	293.12	293.12	
3120	311.74	293.11	293.11	293.11	
3121	311.84	293.11	293.11	293.11	
3122	311.94	293.11	293.11	293.11	
3123	312.04	293.11	293.11	293.11	
3124	312.14	293.1	293.1	293.1	
3125	312.24	293.1	293.1	293.1	
3126	312.34	293.1	293.1	293.1	
3127	312.44	293.1	293.1	293.1	
3128	312.54	293.09	293.09	293.09	
3129	312.64	293.09	293.09	293.09	
3130	312.74	293.09	293.09	293.09	
3131	312.84	293.09	293.09	293.09	
3132	312.94	293.08	293.08	293.08	
3133	313.04	293.08	293.08	293.08	
3134	313.14	293.08	293.08	293.08	
3135	313.24	293.08	293.08	293.08	
3136	313.34	293.07	293.07	293.07	
3137	313.44	293.07	293.07	293.07	
3138	313.54	293.07	293.07	293.07	
3139	313.64	293.07	293.07	293.07	
3140	313.74	293.07	293.07	293.07	
3141	313.84	293.06	293.06	293.06	
3142	313.94	293.06	293.06	293.06	
3143	314.04	293.06	293.06	293.06	
3144	314.14	293.06	293.06	293.06	
3145	314.24	293.05	293.05	293.05	
3146	314.34	293.05	293.05	293.05	
3147	314.44	293.05	293.05	293.05	
3148	314.54	293.05	293.05	293.05	
3149	314.64	293.04	293.04	293.04	
3150	314.74	293.04	293.04	293.04	
3151	314.84	293.04	293.04	293.04	
3152	314.94	293.04	293.04	293.04	
3153	315.04	293.03	293.03	293.03	
3154	315.14	293.03	293.03	293.03	
3155	315.24	293.03	293.03	293.03	
3156	315.34	293.03	293.03	293.03	
3157	315.44	293.02	293.02	293.02	
3158	315.54	293.02	293.02	293.02	
3159	315.64	293.02	293.02	293.02	
3160	315.74	293.02	293.02	293.02	
3161	315.84	293.01	293.01	293.01	
3162	315.94	293.01	293.01	293.01	
3163	316.04	293.01	293.01	293.01	
3164	316.14	293.01	293.01	293.01	
3165	316.24	293.01	293.01	293.01	
3166	316.34	293.	293.	293.	
3167	316.44	293.	293.	293.	
3168	316.54	293.	293.	293.	
3169	316.64	293.	293.	293.	
3170	316.74	292.99	292.99	292.99	
3171	316.84	292.99	292.99	292.99	
3172	316.94	292.99	292.99	292.99	
3173	317.04	292.99	292.99	292.99	
3174	317.14	292.98	292.98	292.98	
3175	317.24	292.98	292.98	292.98	
3176	317.34	292.98	292.98	292.98	
3177	317.44	292.98	292.98	292.98	
3178	317.54	292.97	292.97	292.97	
3179	317.64	292.97	292.97	292.97	
3180	317.74	292.97	292.97	292.97	
3181	317.84	292.97	292.97	292.97	
3182	317.94	292.96	292.96	292.96	
3183	318.04	292.96	292.96	292.96	
3184	318.14	292.96	292.96	292.96	
3185	318.24	292.96	292.96	292.96	
3186	318.34	292.95	292.95	292.95	
3187	318.44	292.95	292.95	292.95	
3188	318.54	292.95	292.95	292.95	
3189	318.64	292.95	292.95	292.95	
3190	318.74	292.95	292.95	292.95	
3191	318.84	292.94	292.94	292.94	
3192	318.94	292.94	292.94	292.94	
3193	319.04	292.94	292.94	292.94	
3194	319.14	292.94	292.94	292.94	
3195	319.24	292.93	292.93	292.93	
3196	319.34	292.93	292.93	292.93	
3197	319.44	292.93	292.93	292.93	
3198	319.54	292.93	292.93	292.93	
3199	319.64	292.92	292.92	292.92	
3200	319.74	292.92	292.92	292.92	
3201	319.84	292.92	292.92	292.92	
3202	319.94	292.92	292.92	292.92	
3203	320.04	292.91	292.91	292.91	
3204	320.14	292.91	292.91	292.91	
3205	320.24	292.91	292.91	292.91	
3206	320.34	292.91	292.91	292.91	
3207	320.44	292.91	292.91	292.91	
3208	320.54	292.9	292.9	292.9	
3209	320.64	292.9	292.9	292.9	
3210	320.74	292.9	292.9	292.9	
3211	320.84	292.9	292.9	292.9	
3212	320.94	292.89	292.89	292.89	
3213	321.04	292.89	292.89	292.89	
3214	321.14	292.89	292.89	292.89	
3215	321.24	292.89	292.89	292.89	
3216	321.34	292.88	292.88	292.88	
3217	321.44	292.88	292.88	292.88	
3218	321.54	292.88	292.88	292.88	
3219	321.64	292.88	292.88	292.88	
3220	321.74	292.87	292.87	292.87	
3221	321.84	292.87	292.87	292.87	
3222	321.94	292.87	292.87	292.87	
3223	322.04	292.87	292.87	292.87	
3224	322.14	292.87	292.87	292.87	
3225	322.24	292.86	292.86	292.86	
3226	322.34	292.86	292.86	292.86	
3227	322.44	292.86	292.86	292.86	
3228	322.54	292.86	292.86	292.86	
3229	322.64	292.85	292.85	292.85	
3230	322.74	292.85	292.85	292.85	
3231	322.84	292.85	292.85	292.85	
3232	322.94	292.85	292.85	292.85	
3233	323.04	292.84	292.84	292.84	
3234	323.14	292.84	292.84	292.84	
3235	323.24	292.84	292.84	292.84	
3236	323.34	292.84	292.84	292.84	
3237	323.44	292.83	292.83	292.83	
3238	323.54	292.83	292.83	292.83	
3239	323.64	292.83	292.83	292.83	
3240	323.74	292.83	292.83	292.83	
3241	323.84	292.83	292.83	292.83	
3242	323.94	292.82	292.82	292.82	
3243	324.04	292.82	292.82	292.82	
3244	324.14	292.82	292.82	292.82	
3245	324.24	292.82	292.82	292.82	
3246	324.34	292.81	292.81	292.81	
3247	324.44	292.81	292.81	292.81	
3248	324.54	292.81	292.81	292.81	
3249	324.64	292.81	292.81	292.81	
3250	324.74	292.8	292.8	292.8	
3251	324.84	292.8	292.8	292.8	
3252	324.94	292.8	292.8	292.8	
3253	325.04	292.8	292.8	292.8	
3254	325.14	292.8	292.8	292.8	
3255	325.24	292.79	292.79	292.79	
3256	325.34	292.79	292.79	292.79	
3257	325.44	292.79	292.79	292.79	
3258	325.54	292.79	292.79	292.79	
3259	325.64	292.78	292.78	292.78	
3260	325.74	292.78	292.78	292.78	
3261	325.84	292.78	292.78	292.78	
3262	325.94	292.78	292.78	292.78	
3263	326.04	292.77	292.77	292.77	
3264	326.14	292.77	292.77	292.77	
3265	326.24	292.77	292.77	292.77	
3266	326.34	292.77	292.77	292.77	
3267	326.44	292.76	292.76	292.76	
3268	326.54	292.76	292.76	292.76	
3269	326.64	292.76	292.76	292.76	
3270	326.74	292.76	292.76	292.76	
3271	326.84	292.76	292.76	292.76	
3272	326.94	292.75	292.75	292.75	
3273	327.04	292.75	292.75	292.75	
3274	327.14	292.75	292.75	292.75	
3275	327.24	292.75	292.75	292.75	
3276	327.34	292.74	292.74	292.74	
3277	327.44	292.74	292.74	292.74	
3278	327.54	292.74	292.74	292.74	
3279	327.64	292.74	292.74	292.74	
3280	327.74	292.73	292.73	292.73	
3281	327.84	292.73	292.73	292.73	
3282	327.94	292.73	292.73	292.73	
3283	328.04	292.73	292.73	292.73	
3284	328.14	292.73	292.73	292.73	
3285	328.24	292.72	292.72	292.72	
3286	328.34	292.72	292.72	292.72	
3287	328.44	292.72	292.72	292.72	
3288	328.54	292.72	292.72	292.72	
3289	328.64	292.71	292.71	292.71	
3290	328.74	292.71	292.71	292.71	
3291	328.84	292.71	292.71	292.71	
3292	328.94	292.71	292.71	292.71	
3293	329.04	292.71	292.71	292.71	
3294	329.14	292.7	292.7	292.7	
3295	329.24	292.7	292.7	292.7	
3296	329.34	292.7	292.7	292.7	
3297	329.44	292.7	292.7	292.7	
3298	329.54	292.69	292.69	292.69	
3299	329.64	292.69	292.69	292.69	
3300	329.74	292.69	292.69	292.69	
3301	329.84	292.69	292.69	292.69	
3302	329.94	292.68	292.68	292.68	
3303	330.04	292.68	292.68	292.68	
3304	330.14	292.68	292.68	292.68	
3305	330.24	292.68	292.68	292.68	
3306	330.34	292.68	292.68	292.68	
3307	330.44	292.67	292.67	292.67	
3308	330.54	292.67	292.67	292.67	
3309	330.64	292.67	292.67	292.67	
3310	330.74	292.67	292.67	292.67	
3311	330.84	292.66	292.66	292.66	
3312	330.94	292.66	292.66	292.66	
3313	331.04	292.66	292.66	292.66	
3314	331.14	292.66	292.66	292.66	
3315	331.24	292.65	292.65	292.65	
3316	331.34	292.65	292.65	292.65	
3317	331.44	292.65	292.65	292.65	
3318	331.54	292.65	292.65	292.65	
3319	331.64	292.65	292.65	292.65	
3320	331.74	292.64	292.64	292.64	
3321	331.84	292.64	292.64	292.64	
3322	331.94	292.64	292.64	292.64	
3323	332.04	292.64	292.64	292.64	
3324	332.14	292.63	292.63	292.63	
3325	332.24	292.63	292.63	292.63	
3326	332.34	292.63	292.63	292.63	
3327	332.44	292.63	292.63	292.63	
3328	332.54	292.63	292.63	292.63	
3329	332.64	292.62	292.62	292.62	
3330	332.74	292.62	292.62	292.62	
3331	332.84	292.62	292.62	292.62	
3332	332.94	292.62	292.62	292.62	
3333	333.04	292.61	292.61	292.61	
3334	333.14	292.61	292.61	292.61	
3335	333.24	292.61	292.61	292.61	
3336	333.34	292.61	292.61	292.61	
3337	333.44	292.6	292.6	292.6	
3338	333.54	292.6	292.6	292.6	
3339	333.64	292.6	292.6	292.6	
3340	333.74	292.6	292.6	292.6	
3341	333.84	292.6	292.6	292.6	
3342	333.94	292.59	292.59	292.59	
3343	334.04	292.59	292.59	292.59	
3344	334.14	292.59	292.59	292.59	
3345	334.24	292.59	292.59	292.59	
3346	334.34	292.58	292.58	292.58	
3347	334.44	292.58	292.58	292.58	
3348	334.54	292.58	292.58	292.58	
3349	334.64	292.58	292.58	292.58	
3350	334.74	292.58	292.58	292.58	
3351	334.84	292.57	292.57	292.57	
3352	334.94	292.57	292.57	292.57	
3353	335.04	292.57	292.57	292.57	
3354	335.14	292.57	292.57	292.57	
3355	335.24	292.56	292.56	292.56	
3356	335.34	292.56	292.56	292.56	
3357	335.44	292.56	292.56	292.56	
3358	335.54	292.56	292.56	292.56	
3359	335.64	292.55	292.55	292.55	
3360	335.74	292.55	292.55	292.55	
3361	335.84	292.55	292.55	292.55	
3362	335.94	292.55	292.55	292.55	
3363	336.04	292.55	292.55	292.55	
3364	336.14	292.54	292.54	292.54	
3365	336.24	292.54	292.54	292.54	
3366	336.34	292.54	292.54	292.54	
3367	336.44	292.54	292.54	292.54	
3368	336.54	292.53	292.53	292.53	
3369	336.64	292.53	292.53	292.53	
3370	336.74	292.53	292.53	292.53	
3371	336.84	292.53	292.53	292.53	
3372	336.94	292.53	292.53	292.53	
3373	337.04	292.52	292.52	292.52	
3374	337.14	292.52	292.52	292.52	
3375	337.24	292.52	292.52	292.52	
3376	337.34	292.52	292.52	292.52	
3377	337.44	292.51	292.51	292.51	
3378	337.54	292.51	292.51	292.51	
3379	337.64	292.51	292.51	292.51	
3380	337.74	292.51	292.51	292.51	
3381	337.84	292.51	292.51	292.51	
3382	337.94	292.5	292.5	292.5	
3383	338.04	292.5	292.5	292.5	
3384	338.14	292.5	292.5	292.5	
3385	338.24	292.5	292.5	292.5	
3386	338.34	292.49	292.49	292.49	
3387	338.44	292.49	292.49	292.49	
3388	338.54	292.49	292.49	292.49	
3389	338.64	292.49	292.49	292.49	
3390	338.74	292.49	292.49	292.49	
3391	338.84	292.48	292.48	292.48	
3392	338.94	292.48	292.48	292.48	
3393	339.04	292.48	292.48	292.48	
3394	339.14	292.48	292.48	292.48	
3395	339.24	292.47	292.47	292.47	
3396	339.34	292.47	292.47	292.47	
3397	339.44	292.47	292.47	292.47	
3398	339.54	292.47	292.47	292.47	
3399	339.64	292.47	292.47	292.47	
3400	339.74	292.46	292.46	292.46	
3401	339.84	292.46	292.46	292.46	
3402	339.94	292.46	292.46	292.46	
3403	340.04	292.46	292.46	292.46	
3404	340.14	292.45	292.45	292.45	
3405	340.24	292.45	292.45	292.45	
3406	340.34	292.45	292.45	292.45	
3407	340.44	292.45	292.45	292.45	
3408	340.54	292.45	292.45	292.45	
3409	340.64	292.44	292.44	292.44	
3410	340.74	292.44	292.44	292.44	
3411	340.84	292.44	292.44	292.44	
3412	340.94	292.44	292.44	292.44	
3413	341.04	292.43	292.43	292.43	
3414	341.14	292.43	292.43	292.43	
3415	341.24	292.43	292.43	292.43	
3416	341.34	292.43	292.43	292.43	
3417	341.44	292.43	292.43	292.43	
3418	341.54	292.42	292.42	292.42	
3419	341.64	292.42	292.42	292.42	
3420	341.74	292.42	292.42	292.42	
3421	341.84	292.42	292.42	292.42	
3422	341.94	292.41	292.41	292.41	
3423	342.04	292.41	292.41	292.41	
3424	342.14	292.41	292.41	292.41	
3425	342.24	292.41	292.41	292.41	
3426	342.34	292.41	292.41	292.41	
3427	342.44	292.4	292.4	292.4	
3428	342.54	292.4	292.4	292.4	
3429	342.64	292.4	292.4	292.4	
3430	342.74	292.4	292.4	292.4	
3431	342.84	292.39	292.39	292.39	
3432	342.94	292.39	292.39	292.39	
3433	343.04	292.39	292.39	292.39	
3434	343.14	292.39	292.39	292.39	
3435	343.24	292.39	292.39	292.39	
3436	343.34	292.38	292.38	292.38	
3437	343.44	292.38	292.38	292.38	
3438	343.54	292.38	292.38	292.38	
3439	343.64	292.38	292.38	292.38	
3440	343.74	292.37	292.37	292.37	
3441	343.84	292.37	292.37	292.37	
3442	343.94	292.37	292.37	292.37	
3443	344.04	292.37	292.37	292.37	
3444	344.14	292.37	292.37	292.37	
3445	344.24	292.36	292.36	292.36	
3446	344.34	292.36	292.36	292.36	
3447	344.44	292.36	292.36	292.36	
3448	344.54	292.36	292.36	292.36	
3449	344.64	292.36	292.36	292.36	
3450	344.74	292.35	292.35	292.35	
3451	344.84	292.35	292.35	292.35	
3452	344.94	292.35	292.35	292.35	
3453	345.04	292.35	292.35	292.35	
3454	345.14	292.34	292.34	292.34	
3455	345.24	292.34	292.34	292.34	
3456	345.34	292.34	292.34	292.34	
3457	345.44	292.34	292.34	292.34	
3458	345.54	292.34	292.34	292.34	
3459	345.64	292.33	292.33	292.33	
3460	345.74	292.33	292.33	292.33	
3461	345.84	292.33	292.33	292.33	
3462	345.94	292.33	292.33	292.33	
3463	346.04	292.32	292.32	292.32	
3464	346.14	292.32	292.32	292.32	
3465	346.24	292.32	292.32	292.32	
3466	346.34	292.32	292.32	292.32	
3467	346.44	292.32	292.32	292.32	
3468	346.54	292.31	292.31	292.31	
3469	346.64	292.31	292.31	292.31	
3470	346.74	292.31	292.31	292.31	
3471	346.84	292.31	292.31	292.31	
3472	346.94	292.31	292.31	292.31	
3473	347.04	292.3	292.3	292.3	
3474	347.14	292.3	292.3	292.3	
3475	347.24	292.3	292.3	292.3	
3476	347.34	292.3	292.3	292.3	
3477	347.44	292.29	292.29	292.29	
3478	347.54	292.29	292.29	292.29	
3479	347.64	292.29	292.29	292.29	
3480	347.74	292.29	292.29	292.29	
3481	347.84	292.29	292.29	292.29	
3482	347.94	292.28	292.28	292.28	
3483	348.04	292.28	292.28	292.28	
3484	348.14	292.28	292.28	292.28	
3485	348.24	292.28	292.28	292.28	
3486	348.34	292.27	292.27	292.27	
3487	348.44	292.27	292.27	292.27	
3488	348.54	292.27	292.27	292.27	
3489	348.64	292.27	292.27	292.27	
3490	348.74	292.27	292.27	292.27	
3491	348.84	292.26	292.26	292.26	
3492	348.94	292.26	292.26	292.26	
3493	349.04	292.26	292.26	292.26	
3494	349.14	292.26	292.26	292.26	
3495	349.24	292.26	292.26	292.26	
3496	349.34	292.25	292.25	292.25	
3497	349.44	292.25	292.25	292.25	
3498	349.54	292.25	292.25	292.25	
3499	349.64	292.25	292.25	292.25	
3500	349.74	292.24	292.24	292.24	
3501	349.84	292.24	292.24	292.24	
3502	349.94	292.24	292.24	292.24	
3503	350.04	292.24	292.24	292.24	
3504	350.14	292.24	292.24	292.24	
3505	350.24	292.23	292.23	292.23	
3506	350.34	292.23	292.23	292.23	
3507	350.44	292.23	292.23	292.23	
3508	350.54	292.23	292.23	292.23	
3509	350.64	292.23	292.23	292.23	
3510	350.74	292.22	292.22	292.22	
3511	350.84	292.22	292.22	292.22	
3512	350.94	292.22	292.22	292.22	
3513	351.04	292.22	292.22	292.22	
3514	351.14	292.21	292.21	292.21	
3515	351.24	292.21	292.21	292.21	
3516	351.34	292.21	292.21	292.21	
3517	351.44	292.21	292.21	292.21	
3518	351.54	292.21	292.21	292.21	
3519	351.64	292.2	292.2	292.2	
3520	351.74	292.2	292.2	292.2	
3521	351.84	292.2	292.2	292.2	
3522	351.94	292.2	292.2	292.2	
3523	352.04	292.2	292.2	292.2	
3524	352.14	292.19	292.19	292.19	
3525	352.24	292.19	292.19	292.19	
3526	352.34	292.19	292.19	292.19	
3527	352.44	292.19	292.19	292.19	
3528	352.54	292.18	292.18	292.18	
3529	352.64	292.18	292.18	292.18	
3530	352.74	292.18	292.18	292.18	
3531	352.84	292.18	292.18	292.18	
3532	352.94	292.18	292.18	292.18	
3533	353.04	292.17	292.17	292.17	
3534	353.14	292.17	292.17	292.17	
3535	353.24	292.17	292.17	292.17	
3536	353.34	292.17	292.17	292.17	
3537	353.44	292.17	292.17	292.17	
3538	353.54	292.16	292.16	292.16	
3539	353.64	292.16	292.16	292.16	
3540	353.74	292.16	292.16	292.16	
3541	353.84	292.16	292.16	292.16	
3542	353.94	292.15	292.15	292.15	
3543	354.04	292.15	292.15	292.15	
3544	354.14	292.15	292.15	292.15	
3545	354.24	292.15	292.15	292.15	
3546	354.34	292.15	292.15	292.15	
3547	354.44	292.14	292.14	292.14	
3548	354.54	292.14	292.14	292.14	
3549	354.64	292.14	292.14	292.14	
3550	354.74	292.14	292.14	292.14	
3551	354.84	292.14	292.14	292.14	
3552	354.94	292.13	292.13	292.13	
3553	355.04	292.13	292.13	292.13	
3554	355.14	292.13	292.13	292.13	
3555	355.24	292.13	292.13	292.13	
3556	355.34	292.12	292.12	292.12	
3557	355.44	292.12	292.12	292.12	
3558	355.54	292.12	292.12	292.12	
3559	355.64	292.12	292.12	292.12	
3560	355.74	292.12	292.12	292.12	
3561	355.84	292.11	292.11	292.11	
3562	355.94	292.11	292.11	292.11	
3563	356.04	292.11	292.11	292.11	
3564	356.14	292.11	292.11	292.11	
3565	356.24	292.11	292.11	292.11	
3566	356.34	292.1	292.1	292.1	
3567	356.44	292.1	292.1	292.1	
3568	356.54	292.1	292.1	292.1	
3569	356.64	292.1	292.1	292.1	
3570	356.74	292.1	292.1	292.1	
3571	356.84	292.09	292.09	292.09	
3572	356.94	292.09	292.09	292.09	
3573	357.04	292.09	292.09	292.09	
3574	357.14	292.09	292.09	292.09	
3575	357.24	292.08	292.08	292.08	
3576	357.34	292.08	292.08	292.08	
3577	357.44	292.08	292.08	292.08	
3578	357.54	292.08	292.08	292.08	
3579	357.64	292.08	292.08	292.08	
3580	357.74	292.07	292.07	292.07	
3581	357.84	292.07	292.07	292.07	
3582	357.94	292.07	292.07	292.07	
3583	358.04	292.07	292.07	292.07	
3584	358.14	292.07	292.07	292.07	
3585	358.24	292.06	292.06	292.06	
3586	358.34	292.06	292.06	292.06	
3587	358.44	292.06	292.06	292.06	
3588	358.54	292.06	292.06	292.06	
3589	358.64	292.06	292.06	292.06	
3590	358.74	292.05	292.05	292.05	
3591	358.84	292.05	292.05	292.05	
3592	358.94	292.05	292.05	292.05	
3593	359.04	292.05	292.05	292.05	
3594	359.14	292.04	292.04	292.04	
3595	359.24	292.04	292.04	292.04	
3596	359.34	292.04	292.04	292.04	
3597	359.44	292.04	292.04	292.04	
3598	359.54	292.04	292.04	292.04	
3599	359.64	292.03	292.03	292.03	
3600	359.74	292.03	292.03	292.03	
3601	359.84	292.03	292.03	292.03	
3602	359.94	292.03	292.03	292.03	
3603	360.04	292.03	292.03	292.03	
3604	360.14	292.02	292.02	292.02	
3605	360.24	292.02	292.02	292.02	
3606	360.34	292.02	292.02	292.02	
3607	360.44	292.02	292.02	292.02	
3608	360.54	292.02	292.02	292.02	
3609	360.64	292.01	292.01	292.01	
3610	360.74	292.01	292.01	292.01	
3611	360.84	292.01	292.01	292.01	
3612	360.94	292.01	292.01	292.01	
3613	361.04	292.	292.	292.	
3614	361.14	292.	292.	292.	
3615	361.24	292.	292.	292.	
3616	361.34	292.	292.	292.	
3617	361.44	292.	292.	292.	
3618	361.54	291.99	291.99	291.99	
3619	361.64	291.99	291.99	291.99	
3620	361.74	291.99	291.99	291.99	
3621	361.84	291.99	291.99	291.99	
3622	361.94	291.99	291.99	291.99	
3623	362.04	291.98	291.98	291.98	
3624	362.14	291.98	291.98	291.98	
3625	362.24	291.98	291.98	291.98	
3626	362.34	291.98	291.98	291.98	
3627	362.44	291.98	291.98	291.98	
3628	362.54	291.97	291.97	291.97	
3629	362.64	291.97	291.97	291.97	
3630	362.74	291.97	291.97	291.97	
3631	362.84	291.97	291.97	291.97	
3632	362.94	291.97	291.97	291.97	
3633	363.04	291.96	291.96	291.96	
3634	363.14	291.96	291.96	291.96	
3635	363.24	291.96	291.96	291.96	
3636	363.34	291.96	291.96	291.96	
3637	363.44	291.96	291.96	291.96	
3638	363.54	291.95	291.95	291.95	
3639	363.64	291.95	291.95	291.95	
3640	363.74	291.95	291.95	291.95	
3641	363.84	291.95	291.95	291.95	
3642	363.94	291.94	291.94	291.94	
3643	364.04	291.94	291.94	291.94	
3644	364.14	291.94	291.94	291.94	
3645	364.24	291.94	291.94	291.94	
3646	364.34	291.94	291.94	291.94	
3647	364.44	291.93	291.93	291.93	
3648	364.54	291.93	291.93	291.93	
3649	364.64	291.93	291.93	291.93	
3650	364.74	291.93	291.93	291.93	
3651	364.84	291.93	291.93	291.93	
3652	364.94	291.92	291.92	291.92	
3653	365.04	291.92	291.92	291.92	
3654	365.14	291.92	291.92	291.92	
3655	365.24	291.92	291.92	291.92	
3656	365.34	291.92	291.92	291.92	
3657	365.44	291.91	291.91	291.91	
3658	365.54	291.91	291.91	291.91	
3659	365.64	291.91	291.91	291.91	
3660	365.74	291.91	291.91	291.91	
3661	365.84	291.91	291.91	291.91	
3662	365.94	291.9	291.9	291.9	
3663	366.04	291.9	291.9	291.9	
3664	366.14	291.9	291.9	291.9	
3665	366.24	291.9	291.9	291.9	
3666	366.34	291.9	291.9	291.9	
3667	366.44	291.89	291.89	291.89	
3668	366.54	291.89	291.89	291.89	
3669	366.64	291.89	291.89	291.89	
3670	366.74	291.89	291.89	291.89	
3671	366.84	291.89	291.89	291.89	
3672	366.94	291.88	291.88	291.88	
3673	367.04	291.88	291.88	291.88	
3674	367.14	291.88	291.88	291.88	
3675	367.24	291.88	291.88	291.88	
3676	367.34	291.87	291.87	291.87	
3677	367.44	291.87	291.87	291.87	
3678	367.54	291.87	291.87	291.87	
3679	367.64	291.87	291.87	291.87	
3680	367.74	291.87	291.87	291.87	
3681	367.84	291.86	291.86	291.86	
3682	367.94	291.86	291.86	291.86	
3683	368.04	291.86	291.86	291.86	
3684	368.14	291.86	291.86	291.86	
3685	368.24	291.86	291.86	291.86	
3686	368.34	291.85	291.85	291.85	
3687	368.44	291.85	291.85	291.85	
3688	368.54	291.85	291.85	291.85	
3689	368.64	291.85	291.85	291.85	
3690	368.74	291.85	291.85	291.85	
3691	368.84	291.84	291.84	291.84	
3692	368.94	291.84	291.84	291.84	
3693	369.04	291.84	291.84	291.84	
3694	369.14	291.84	291.84	291.84	
3695	369.24	291.84	291.84	291.84	
3696	369.34	291.83	291.83	291.83	
3697	369.44	291.83	291.83	291.83	
3698	369.54	291.83	291.83	291.83	
3699	369.64	291.83	291.83	291.83	
3700	369.74	291.83	291.83	291.83	
3701	369.84	291.82	291.82	291.82	
3702	369.94	291.82	291.82	291.82	
3703	370.04	291.82	291.82	291.82	
3704	370.14	291.82	291.82	291.82	
3705	370.24	291.82	291.82	291.82	
3706	370.34	291.81	291.81	291.81	
3707	370.44	291.81	291.81	291.81	
3708	370.54	291.81	291.81	291.81	
3709	370.64	291.81	291.81	291.81	
3710	370.74	291.81	291.81	291.81	
3711	370.84	291.8	291.8	291.8	
3712	370.94	291.8	291.8	291.8	
3713	371.04	291.8	291.8	291.8	
3714	371.14	291.8	291.8	291.8	
3715	371.24	291.8	291.8	291.8	
3716	371.34	291.79	291.79	291.79	
3717	371.44	291.79	291.79	291.79	
3718	371.54	291.79	291.79	291.79	
3719	371.64	291.79	291.79	291.79	
3720	371.74	291.79	291.79	291.79	
3721	371.84	291.78	291.78	291.78	
3722	371.94	291.78	291.78	291.78	
3723	372.04	291.78	291.78	291.78	
3724	372.14	291.78	291.78	291.78	
3725	372.24	291.78	291.78	291.78	
3726	372.34	291.77	291.77	291.77	
3727	372.44	291.77	291.77	291.77	
3728	372.54	291.77	291.77	291.77	
3729	372.64	291.77	291.77	291.77	
3730	372.74	291.77	291.77	291.77	
3731	372.84	291.76	291.76	291.76	
3732	372.94	291.76	291.76	291.76	
3733	373.04	291.76	291.76	291.76	
3734	373.14	291.76	291.76	291.76	
3735	373.24	291.76	291.76	291.76	
3736	373.34	291.75	291.75	291.75	
3737	373.44	291.75	291.75	291.75	
3738	373.54	291.75	291.75	291.75	
3739	373.64	291.75	291.75	291.75	
3740	373.74	291.75	291.75	291.75	
3741	373.84	291.74	291.74	291.74	
3742	373.94	291.74	291.74	291.74	
3743	374.04	291.74	291.74	291.74	
3744	374.14	291.74	291.74	291.74	
3745	374.24	291.74	291.74	291.74	
3746	374.34	291.73	291.73	291.73	
3747	374.44	291.73	291.73	291.73	
3748	374.54	291.73	291.73	291.73	
3749	374.64	291.73	291.73	291.73	
3750	374.74	291.73	291.73	291.73	
3751	374.84	291.72	291.72	291.72	
3752	374.94	291.72	291.72	291.72	
3753	375.04	291.72	291.72	291.72	
3754	375.14	291.72	291.72	291.72	
3755	375.24	291.72	291.72	291.72	
3756	375.34	291.71	291.71	291.71	
3757	375.44	291.71	291.71	291.71	
3758	375.54	291.71	291.71	291.71	
3759	375.64	291.71	291.71	291.71	
3760	375.74	291.71	291.71	291.71	
3761	375.84	291.7	291.7	291.7	
3762	375.94	291.7	291.7	291.7	
3763	376.04	291.7	291.7	291.7	
3764	376.14	291.7	291.7	291.7	
3765	376.24	291.7	291.7	291.7	
3766	376.34	291.69	291.69	291.69	
3767	376.44	291.69	291.69	291.69	
3768	376.54	291.69	291.69	291.69	
3769	376.64	291.69	291.69	291.69	
3770	376.74	291.69	291.69	291.69	
3771	376.84	291.68	291.68	291.68	
3772	376.94	291.68	291.68	291.68	
3773	377.04	291.68	291.68	291.68	
3774	377.14	291.68	291.68	291.68	
3775	377.24	291.68	291.68	291.68	
3776	377.34	291.67	291.67	291.67	
3777	377.44	291.67	291.67	291.67	
3778	377.54	291.67	291.67	291.67	
3779	377.64	291.67	291.67	291.67	
3780	377.74	291.67	291.67	291.67	
3781	377.84	291.66	291.66	291.66	
3782	377.94	291.66	291.66	291.66	
3783	378.04	291.66	291.66	291.66	
3784	378.14	291.66	291.66	291.66	
3785	378.24	291.66	291.66	291.66	
3786	378.34	291.65	291.65	291.65	
3787	378.44	291.65	291.65	291.65	
3788	378.54	291.65	291.65	291.65	
3789	378.64	291.65	291.65	291.65	
3790	378.74	291.65	291.65	291.65	
3791	378.84	291.64	291.64	291.64	
3792	378.94	291.64	291.64	291.64	
