	Time [s]	Minimum [K]	Maximum [K]	Average [K]	
1397	139.44	302.04	302.04	302.04	
1398	139.54	302.04	302.04	302.04	
1399	139.64	302.03	302.03	302.03	
1400	139.74	302.03	302.03	302.03	
1401	139.84	302.02	302.02	302.02	
1402	139.94	302.02	302.02	302.02	
1403	140.04	302.01	302.01	302.01	
1404	140.14	302.01	302.01	302.01	
1405	140.24	302.	302.	302.	
1406	140.34	302.	302.	302.	
1407	140.44	301.99	301.99	301.99	
1408	140.54	301.99	301.99	301.99	
1409	140.64	301.99	301.99	301.99	
1410	140.74	301.98	301.98	301.98	
1411	140.84	301.98	301.98	301.98	
1412	140.94	301.97	301.97	301.97	
1413	141.04	301.97	301.97	301.97	
1414	141.14	301.96	301.96	301.96	
1415	141.24	301.96	301.96	301.96	
1416	141.34	301.95	301.95	301.95	
1417	141.44	301.95	301.95	301.95	
1418	141.54	301.94	301.94	301.94	
1419	141.64	301.94	301.94	301.94	
1420	141.74	301.93	301.93	301.93	
1421	141.84	301.93	301.93	301.93	
1422	141.94	301.92	301.92	301.92	
1423	142.04	301.92	301.92	301.92	
1424	142.14	301.91	301.91	301.91	
1425	142.24	301.91	301.91	301.91	
1426	142.34	301.9	301.9	301.9	
1427	142.44	301.9	301.9	301.9	
1428	142.54	301.89	301.89	301.89	
1429	142.64	301.89	301.89	301.89	
1430	142.74	301.88	301.88	301.88	
1431	142.84	301.88	301.88	301.88	
1432	142.94	301.87	301.87	301.87	
1433	143.04	301.87	301.87	301.87	
1434	143.14	301.86	301.86	301.86	
1435	143.24	301.86	301.86	301.86	
1436	143.34	301.85	301.85	301.85	
1437	143.44	301.85	301.85	301.85	
1438	143.54	301.84	301.84	301.84	
1439	143.64	301.84	301.84	301.84	
1440	143.74	301.83	301.83	301.83	
1441	143.84	301.83	301.83	301.83	
1442	143.94	301.83	301.83	301.83	
1443	144.04	301.82	301.82	301.82	
1444	144.14	301.82	301.82	301.82	
1445	144.24	301.81	301.81	301.81	
1446	144.34	301.81	301.81	301.81	
1447	144.44	301.8	301.8	301.8	
1448	144.54	301.8	301.8	301.8	
1449	144.64	301.79	301.79	301.79	
1450	144.74	301.79	301.79	301.79	
1451	144.84	301.78	301.78	301.78	
1452	144.94	301.78	301.78	301.78	
1453	145.04	301.77	301.77	301.77	
1454	145.14	301.77	301.77	301.77	
1455	145.24	301.76	301.76	301.76	
1456	145.34	301.76	301.76	301.76	
1457	145.44	301.75	301.75	301.75	
1458	145.54	301.75	301.75	301.75	
1459	145.64	301.74	301.74	301.74	
1460	145.74	301.74	301.74	301.74	
1461	145.84	301.73	301.73	301.73	
1462	145.94	301.73	301.73	301.73	
1463	146.04	301.73	301.73	301.73	
1464	146.14	301.72	301.72	301.72	
1465	146.24	301.72	301.72	301.72	
1466	146.34	301.71	301.71	301.71	
1467	146.44	301.71	301.71	301.71	
1468	146.54	301.7	301.7	301.7	
1469	146.64	301.7	301.7	301.7	
1470	146.74	301.69	301.69	301.69	
1471	146.84	301.69	301.69	301.69	
1472	146.94	301.68	301.68	301.68	
1473	147.04	301.68	301.68	301.68	
1474	147.14	301.67	301.67	301.67	
1475	147.24	301.67	301.67	301.67	
1476	147.34	301.66	301.66	301.66	
1477	147.44	301.66	301.66	301.66	
1478	147.54	301.65	301.65	301.65	
1479	147.64	301.65	301.65	301.65	
1480	147.74	301.64	301.64	301.64	
1481	147.84	301.64	301.64	301.64	
1482	147.94	301.63	301.63	301.63	
1483	148.04	301.63	301.63	301.63	
1484	148.14	301.63	301.63	301.63	
1485	148.24	301.62	301.62	301.62	
1486	148.34	301.62	301.62	301.62	
1487	148.44	301.61	301.61	301.61	
1488	148.54	301.61	301.61	301.61	
1489	148.64	301.6	301.6	301.6	
1490	148.74	301.6	301.6	301.6	
1491	148.84	301.59	301.59	301.59	
1492	148.94	301.59	301.59	301.59	
1493	149.04	301.58	301.58	301.58	
1494	149.14	301.58	301.58	301.58	
1495	149.24	301.57	301.57	301.57	
1496	149.34	301.57	301.57	301.57	
1497	149.44	301.56	301.56	301.56	
1498	149.54	301.56	301.56	301.56	
1499	149.64	301.56	301.56	301.56	
1500	149.74	301.55	301.55	301.55	
1501	149.84	301.55	301.55	301.55	
1502	149.94	301.54	301.54	301.54	
1503	150.04	301.54	301.54	301.54	
1504	150.14	301.53	301.53	301.53	
1505	150.24	301.53	301.53	301.53	
1506	150.34	301.52	301.52	301.52	
1507	150.44	301.52	301.52	301.52	
1508	150.54	301.51	301.51	301.51	
1509	150.64	301.51	301.51	301.51	
1510	150.74	301.5	301.5	301.5	
1511	150.84	301.5	301.5	301.5	
1512	150.94	301.49	301.49	301.49	
1513	151.04	301.49	301.49	301.49	
1514	151.14	301.49	301.49	301.49	
1515	151.24	301.48	301.48	301.48	
1516	151.34	301.48	301.48	301.48	
1517	151.44	301.47	301.47	301.47	
1518	151.54	301.47	301.47	301.47	
1519	151.64	301.46	301.46	301.46	
1520	151.74	301.46	301.46	301.46	
1521	151.84	301.45	301.45	301.45	
1522	151.94	301.45	301.45	301.45	
1523	152.04	301.44	301.44	301.44	
1524	152.14	301.44	301.44	301.44	
1525	152.24	301.43	301.43	301.43	
1526	152.34	301.43	301.43	301.43	
1527	152.44	301.42	301.42	301.42	
1528	152.54	301.42	301.42	301.42	
1529	152.64	301.42	301.42	301.42	
1530	152.74	301.41	301.41	301.41	
1531	152.84	301.41	301.41	301.41	
1532	152.94	301.4	301.4	301.4	
1533	153.04	301.4	301.4	301.4	
1534	153.14	301.39	301.39	301.39	
1535	153.24	301.39	301.39	301.39	
1536	153.34	301.38	301.38	301.38	
1537	153.44	301.38	301.38	301.38	
1538	153.54	301.37	301.37	301.37	
1539	153.64	301.37	301.37	301.37	
1540	153.74	301.36	301.36	301.36	
1541	153.84	301.36	301.36	301.36	
1542	153.94	301.36	301.36	301.36	
1543	154.04	301.35	301.35	301.35	
1544	154.14	301.35	301.35	301.35	
1545	154.24	301.34	301.34	301.34	
1546	154.34	301.34	301.34	301.34	
1547	154.44	301.33	301.33	301.33	
1548	154.54	301.33	301.33	301.33	
1549	154.64	301.32	301.32	301.32	
1550	154.74	301.32	301.32	301.32	
1551	154.84	301.31	301.31	301.31	
1552	154.94	301.31	301.31	301.31	
1553	155.04	301.31	301.31	301.31	
1554	155.14	301.3	301.3	301.3	
1555	155.24	301.3	301.3	301.3	
1556	155.34	301.29	301.29	301.29	
1557	155.44	301.29	301.29	301.29	
1558	155.54	301.28	301.28	301.28	
1559	155.64	301.28	301.28	301.28	
1560	155.74	301.27	301.27	301.27	
1561	155.84	301.27	301.27	301.27	
1562	155.94	301.26	301.26	301.26	
1563	156.04	301.26	301.26	301.26	
1564	156.14	301.25	301.25	301.25	
1565	156.24	301.25	301.25	301.25	
1566	156.34	301.25	301.25	301.25	
1567	156.44	301.24	301.24	301.24	
1568	156.54	301.24	301.24	301.24	
1569	156.64	301.23	301.23	301.23	
1570	156.74	301.23	301.23	301.23	
1571	156.84	301.22	301.22	301.22	
1572	156.94	301.22	301.22	301.22	
1573	157.04	301.21	301.21	301.21	
1574	157.14	301.21	301.21	301.21	
1575	157.24	301.2	301.2	301.2	
1576	157.34	301.2	301.2	301.2	
1577	157.44	301.2	301.2	301.2	
1578	157.54	301.19	301.19	301.19	
1579	157.64	301.19	301.19	301.19	
1580	157.74	301.18	301.18	301.18	
1581	157.84	301.18	301.18	301.18	
1582	157.94	301.17	301.17	301.17	
1583	158.04	301.17	301.17	301.17	
1584	158.14	301.16	301.16	301.16	
1585	158.24	301.16	301.16	301.16	
1586	158.34	301.16	301.16	301.16	
1587	158.44	301.15	301.15	301.15	
1588	158.54	301.15	301.15	301.15	
1589	158.64	301.14	301.14	301.14	
1590	158.74	301.14	301.14	301.14	
1591	158.84	301.13	301.13	301.13	
1592	158.94	301.13	301.13	301.13	
1593	159.04	301.12	301.12	301.12	
1594	159.14	301.12	301.12	301.12	
1595	159.24	301.11	301.11	301.11	
1596	159.34	301.11	301.11	301.11	
1597	159.44	301.11	301.11	301.11	
1598	159.54	301.1	301.1	301.1	
1599	159.64	301.1	301.1	301.1	
1600	159.74	301.09	301.09	301.09	
1601	159.84	301.09	301.09	301.09	
1602	159.94	301.08	301.08	301.08	
1603	160.04	301.08	301.08	301.08	
1604	160.14	301.07	301.07	301.07	
1605	160.24	301.07	301.07	301.07	
1606	160.34	301.07	301.07	301.07	
1607	160.44	301.06	301.06	301.06	
1608	160.54	301.06	301.06	301.06	
1609	160.64	301.05	301.05	301.05	
1610	160.74	301.05	301.05	301.05	
1611	160.84	301.04	301.04	301.04	
1612	160.94	301.04	301.04	301.04	
1613	161.04	301.03	301.03	301.03	
1614	161.14	301.03	301.03	301.03	
1615	161.24	301.03	301.03	301.03	
1616	161.34	301.02	301.02	301.02	
1617	161.44	301.02	301.02	301.02	
1618	161.54	301.01	301.01	301.01	
1619	161.64	301.01	301.01	301.01	
1620	161.74	301.	301.	301.	
1621	161.84	301.	301.	301.	
1622	161.94	300.99	300.99	300.99	
1623	162.04	300.99	300.99	300.99	
1624	162.14	300.99	300.99	300.99	
1625	162.24	300.98	300.98	300.98	
1626	162.34	300.98	300.98	300.98	
1627	162.44	300.97	300.97	300.97	
1628	162.54	300.97	300.97	300.97	
1629	162.64	300.96	300.96	300.96	
1630	162.74	300.96	300.96	300.96	
1631	162.84	300.95	300.95	300.95	
1632	162.94	300.95	300.95	300.95	
1633	163.04	300.95	300.95	300.95	
1634	163.14	300.94	300.94	300.94	
1635	163.24	300.94	300.94	300.94	
1636	163.34	300.93	300.93	300.93	
1637	163.44	300.93	300.93	300.93	
1638	163.54	300.92	300.92	300.92	
1639	163.64	300.92	300.92	300.92	
1640	163.74	300.91	300.91	300.91	
1641	163.84	300.91	300.91	300.91	
1642	163.94	300.91	300.91	300.91	
1643	164.04	300.9	300.9	300.9	
1644	164.14	300.9	300.9	300.9	
1645	164.24	300.89	300.89	300.89	
1646	164.34	300.89	300.89	300.89	
1647	164.44	300.88	300.88	300.88	
1648	164.54	300.88	300.88	300.88	
1649	164.64	300.87	300.87	300.87	
1650	164.74	300.87	300.87	300.87	
1651	164.84	300.87	300.87	300.87	
1652	164.94	300.86	300.86	300.86	
1653	165.04	300.86	300.86	300.86	
1654	165.14	300.85	300.85	300.85	
1655	165.24	300.85	300.85	300.85	
1656	165.34	300.84	300.84	300.84	
1657	165.44	300.84	300.84	300.84	
1658	165.54	300.84	300.84	300.84	
1659	165.64	300.83	300.83	300.83	
1660	165.74	300.83	300.83	300.83	
1661	165.84	300.82	300.82	300.82	
1662	165.94	300.82	300.82	300.82	
1663	166.04	300.81	300.81	300.81	
1664	166.14	300.81	300.81	300.81	
1665	166.24	300.8	300.8	300.8	
1666	166.34	300.8	300.8	300.8	
1667	166.44	300.8	300.8	300.8	
1668	166.54	300.79	300.79	300.79	
1669	166.64	300.79	300.79	300.79	
1670	166.74	300.78	300.78	300.78	
1671	166.84	300.78	300.78	300.78	
1672	166.94	300.77	300.77	300.77	
1673	167.04	300.77	300.77	300.77	
1674	167.14	300.77	300.77	300.77	
1675	167.24	300.76	300.76	300.76	
1676	167.34	300.76	300.76	300.76	
1677	167.44	300.75	300.75	300.75	
1678	167.54	300.75	300.75	300.75	
1679	167.64	300.74	300.74	300.74	
1680	167.74	300.74	300.74	300.74	
1681	167.84	300.74	300.74	300.74	
1682	167.94	300.73	300.73	300.73	
1683	168.04	300.73	300.73	300.73	
1684	168.14	300.72	300.72	300.72	
1685	168.24	300.72	300.72	300.72	
1686	168.34	300.71	300.71	300.71	
1687	168.44	300.71	300.71	300.71	
1688	168.54	300.7	300.7	300.7	
1689	168.64	300.7	300.7	300.7	
1690	168.74	300.7	300.7	300.7	
1691	168.84	300.69	300.69	300.69	
1692	168.94	300.69	300.69	300.69	
1693	169.04	300.68	300.68	300.68	
1694	169.14	300.68	300.68	300.68	
1695	169.24	300.67	300.67	300.67	
1696	169.34	300.67	300.67	300.67	
1697	169.44	300.67	300.67	300.67	
1698	169.54	300.66	300.66	300.66	
1699	169.64	300.66	300.66	300.66	
1700	169.74	300.65	300.65	300.65	
1701	169.84	300.65	300.65	300.65	
1702	169.94	300.64	300.64	300.64	
1703	170.04	300.64	300.64	300.64	
1704	170.14	300.64	300.64	300.64	
1705	170.24	300.63	300.63	300.63	
1706	170.34	300.63	300.63	300.63	
1707	170.44	300.62	300.62	300.62	
1708	170.54	300.62	300.62	300.62	
1709	170.64	300.61	300.61	300.61	
1710	170.74	300.61	300.61	300.61	
1711	170.84	300.61	300.61	300.61	
1712	170.94	300.6	300.6	300.6	
1713	171.04	300.6	300.6	300.6	
1714	171.14	300.59	300.59	300.59	
1715	171.24	300.59	300.59	300.59	
1716	171.34	300.58	300.58	300.58	
1717	171.44	300.58	300.58	300.58	
1718	171.54	300.58	300.58	300.58	
1719	171.64	300.57	300.57	300.57	
1720	171.74	300.57	300.57	300.57	
1721	171.84	300.56	300.56	300.56	
1722	171.94	300.56	300.56	300.56	
1723	172.04	300.55	300.55	300.55	
1724	172.14	300.55	300.55	300.55	
1725	172.24	300.55	300.55	300.55	
1726	172.34	300.54	300.54	300.54	
1727	172.44	300.54	300.54	300.54	
1728	172.54	300.53	300.53	300.53	
1729	172.64	300.53	300.53	300.53	
1730	172.74	300.52	300.52	300.52	
1731	172.84	300.52	300.52	300.52	
1732	172.94	300.52	300.52	300.52	
1733	173.04	300.51	300.51	300.51	
1734	173.14	300.51	300.51	300.51	
1735	173.24	300.5	300.5	300.5	
1736	173.34	300.5	300.5	300.5	
1737	173.44	300.5	300.5	300.5	
1738	173.54	300.49	300.49	300.49	
1739	173.64	300.49	300.49	300.49	
1740	173.74	300.48	300.48	300.48	
1741	173.84	300.48	300.48	300.48	
1742	173.94	300.47	300.47	300.47	
1743	174.04	300.47	300.47	300.47	
1744	174.14	300.47	300.47	300.47	
1745	174.24	300.46	300.46	300.46	
1746	174.34	300.46	300.46	300.46	
1747	174.44	300.45	300.45	300.45	
1748	174.54	300.45	300.45	300.45	
1749	174.64	300.44	300.44	300.44	
1750	174.74	300.44	300.44	300.44	
1751	174.84	300.44	300.44	300.44	
1752	174.94	300.43	300.43	300.43	
1753	175.04	300.43	300.43	300.43	
1754	175.14	300.42	300.42	300.42	
1755	175.24	300.42	300.42	300.42	
1756	175.34	300.42	300.42	300.42	
1757	175.44	300.41	300.41	300.41	
1758	175.54	300.41	300.41	300.41	
1759	175.64	300.4	300.4	300.4	
1760	175.74	300.4	300.4	300.4	
1761	175.84	300.39	300.39	300.39	
1762	175.94	300.39	300.39	300.39	
1763	176.04	300.39	300.39	300.39	
1764	176.14	300.38	300.38	300.38	
1765	176.24	300.38	300.38	300.38	
1766	176.34	300.37	300.37	300.37	
1767	176.44	300.37	300.37	300.37	
1768	176.54	300.36	300.36	300.36	
1769	176.64	300.36	300.36	300.36	
1770	176.74	300.36	300.36	300.36	
1771	176.84	300.35	300.35	300.35	
1772	176.94	300.35	300.35	300.35	
1773	177.04	300.34	300.34	300.34	
1774	177.14	300.34	300.34	300.34	
1775	177.24	300.34	300.34	300.34	
1776	177.34	300.33	300.33	300.33	
1777	177.44	300.33	300.33	300.33	
1778	177.54	300.32	300.32	300.32	
1779	177.64	300.32	300.32	300.32	
1780	177.74	300.31	300.31	300.31	
1781	177.84	300.31	300.31	300.31	
1782	177.94	300.31	300.31	300.31	
1783	178.04	300.3	300.3	300.3	
1784	178.14	300.3	300.3	300.3	
1785	178.24	300.29	300.29	300.29	
1786	178.34	300.29	300.29	300.29	
1787	178.44	300.29	300.29	300.29	
1788	178.54	300.28	300.28	300.28	
1789	178.64	300.28	300.28	300.28	
1790	178.74	300.27	300.27	300.27	
1791	178.84	300.27	300.27	300.27	
1792	178.94	300.26	300.26	300.26	
1793	179.04	300.26	300.26	300.26	
1794	179.14	300.26	300.26	300.26	
1795	179.24	300.25	300.25	300.25	
1796	179.34	300.25	300.25	300.25	
1797	179.44	300.24	300.24	300.24	
1798	179.54	300.24	300.24	300.24	
1799	179.64	300.24	300.24	300.24	
1800	179.74	300.23	300.23	300.23	
1801	179.84	300.23	300.23	300.23	
1802	179.94	300.22	300.22	300.22	
1803	180.04	300.22	300.22	300.22	
1804	180.14	300.22	300.22	300.22	
1805	180.24	300.21	300.21	300.21	
1806	180.34	300.21	300.21	300.21	
1807	180.44	300.2	300.2	300.2	
1808	180.54	300.2	300.2	300.2	
1809	180.64	300.19	300.19	300.19	
1810	180.74	300.19	300.19	300.19	
1811	180.84	300.19	300.19	300.19	
1812	180.94	300.18	300.18	300.18	
1813	181.04	300.18	300.18	300.18	
1814	181.14	300.17	300.17	300.17	
1815	181.24	300.17	300.17	300.17	
1816	181.34	300.17	300.17	300.17	
1817	181.44	300.16	300.16	300.16	
1818	181.54	300.16	300.16	300.16	
1819	181.64	300.15	300.15	300.15	
1820	181.74	300.15	300.15	300.15	
1821	181.84	300.15	300.15	300.15	
1822	181.94	300.14	300.14	300.14	
1823	182.04	300.14	300.14	300.14	
1824	182.14	300.13	300.13	300.13	
1825	182.24	300.13	300.13	300.13	
1826	182.34	300.13	300.13	300.13	
1827	182.44	300.12	300.12	300.12	
1828	182.54	300.12	300.12	300.12	
1829	182.64	300.11	300.11	300.11	
1830	182.74	300.11	300.11	300.11	
1831	182.84	300.1	300.1	300.1	
1832	182.94	300.1	300.1	300.1	
1833	183.04	300.1	300.1	300.1	
1834	183.14	300.09	300.09	300.09	
1835	183.24	300.09	300.09	300.09	
1836	183.34	300.08	300.08	300.08	
1837	183.44	300.08	300.08	300.08	
1838	183.54	300.08	300.08	300.08	
1839	183.64	300.07	300.07	300.07	
1840	183.74	300.07	300.07	300.07	
1841	183.84	300.06	300.06	300.06	
1842	183.94	300.06	300.06	300.06	
1843	184.04	300.06	300.06	300.06	
1844	184.14	300.05	300.05	300.05	
1845	184.24	300.05	300.05	300.05	
1846	184.34	300.04	300.04	300.04	
1847	184.44	300.04	300.04	300.04	
1848	184.54	300.04	300.04	300.04	
1849	184.64	300.03	300.03	300.03	
1850	184.74	300.03	300.03	300.03	
1851	184.84	300.02	300.02	300.02	
1852	184.94	300.02	300.02	300.02	
1853	185.04	300.02	300.02	300.02	
1854	185.14	300.01	300.01	300.01	
1855	185.24	300.01	300.01	300.01	
1856	185.34	300.	300.	300.	
1857	185.44	300.	300.	300.	
1858	185.54	300.	300.	300.	
1859	185.64	299.99	299.99	299.99	
1860	185.74	299.99	299.99	299.99	
1861	185.84	299.98	299.98	299.98	
1862	185.94	299.98	299.98	299.98	
1863	186.04	299.97	299.97	299.97	
1864	186.14	299.97	299.97	299.97	
1865	186.24	299.97	299.97	299.97	
1866	186.34	299.96	299.96	299.96	
1867	186.44	299.96	299.96	299.96	
1868	186.54	299.95	299.95	299.95	
1869	186.64	299.95	299.95	299.95	
1870	186.74	299.95	299.95	299.95	
1871	186.84	299.94	299.94	299.94	
1872	186.94	299.94	299.94	299.94	
1873	187.04	299.93	299.93	299.93	
1874	187.14	299.93	299.93	299.93	
1875	187.24	299.93	299.93	299.93	
1876	187.34	299.92	299.92	299.92	
1877	187.44	299.92	299.92	299.92	
1878	187.54	299.91	299.91	299.91	
1879	187.64	299.91	299.91	299.91	
1880	187.74	299.91	299.91	299.91	
1881	187.84	299.9	299.9	299.9	
1882	187.94	299.9	299.9	299.9	
1883	188.04	299.89	299.89	299.89	
1884	188.14	299.89	299.89	299.89	
1885	188.24	299.89	299.89	299.89	
1886	188.34	299.88	299.88	299.88	
1887	188.44	299.88	299.88	299.88	
1888	188.54	299.87	299.87	299.87	
1889	188.64	299.87	299.87	299.87	
1890	188.74	299.87	299.87	299.87	
1891	188.84	299.86	299.86	299.86	
1892	188.94	299.86	299.86	299.86	
1893	189.04	299.85	299.85	299.85	
1894	189.14	299.85	299.85	299.85	
1895	189.24	299.85	299.85	299.85	
1896	189.34	299.84	299.84	299.84	
1897	189.44	299.84	299.84	299.84	
1898	189.54	299.84	299.84	299.84	
1899	189.64	299.83	299.83	299.83	
1900	189.74	299.83	299.83	299.83	
1901	189.84	299.82	299.82	299.82	
1902	189.94	299.82	299.82	299.82	
1903	190.04	299.82	299.82	299.82	
1904	190.14	299.81	299.81	299.81	
1905	190.24	299.81	299.81	299.81	
1906	190.34	299.8	299.8	299.8	
1907	190.44	299.8	299.8	299.8	
1908	190.54	299.8	299.8	299.8	
1909	190.64	299.79	299.79	299.79	
1910	190.74	299.79	299.79	299.79	
1911	190.84	299.78	299.78	299.78	
1912	190.94	299.78	299.78	299.78	
1913	191.04	299.78	299.78	299.78	
1914	191.14	299.77	299.77	299.77	
1915	191.24	299.77	299.77	299.77	
1916	191.34	299.76	299.76	299.76	
1917	191.44	299.76	299.76	299.76	
1918	191.54	299.76	299.76	299.76	
1919	191.64	299.75	299.75	299.75	
1920	191.74	299.75	299.75	299.75	
1921	191.84	299.74	299.74	299.74	
1922	191.94	299.74	299.74	299.74	
1923	192.04	299.74	299.74	299.74	
1924	192.14	299.73	299.73	299.73	
1925	192.24	299.73	299.73	299.73	
1926	192.34	299.72	299.72	299.72	
1927	192.44	299.72	299.72	299.72	
1928	192.54	299.72	299.72	299.72	
1929	192.64	299.71	299.71	299.71	
1930	192.74	299.71	299.71	299.71	
1931	192.84	299.7	299.7	299.7	
1932	192.94	299.7	299.7	299.7	
1933	193.04	299.7	299.7	299.7	
1934	193.14	299.69	299.69	299.69	
1935	193.24	299.69	299.69	299.69	
1936	193.34	299.69	299.69	299.69	
1937	193.44	299.68	299.68	299.68	
1938	193.54	299.68	299.68	299.68	
1939	193.64	299.67	299.67	299.67	
1940	193.74	299.67	299.67	299.67	
1941	193.84	299.67	299.67	299.67	
1942	193.94	299.66	299.66	299.66	
1943	194.04	299.66	299.66	299.66	
1944	194.14	299.65	299.65	299.65	
1945	194.24	299.65	299.65	299.65	
1946	194.34	299.65	299.65	299.65	
1947	194.44	299.64	299.64	299.64	
1948	194.54	299.64	299.64	299.64	
1949	194.64	299.63	299.63	299.63	
1950	194.74	299.63	299.63	299.63	
1951	194.84	299.63	299.63	299.63	
1952	194.94	299.62	299.62	299.62	
1953	195.04	299.62	299.62	299.62	
1954	195.14	299.62	299.62	299.62	
1955	195.24	299.61	299.61	299.61	
1956	195.34	299.61	299.61	299.61	
1957	195.44	299.6	299.6	299.6	
1958	195.54	299.6	299.6	299.6	
1959	195.64	299.6	299.6	299.6	
1960	195.74	299.59	299.59	299.59	
1961	195.84	299.59	299.59	299.59	
1962	195.94	299.58	299.58	299.58	
1963	196.04	299.58	299.58	299.58	
1964	196.14	299.58	299.58	299.58	
1965	196.24	299.57	299.57	299.57	
1966	196.34	299.57	299.57	299.57	
1967	196.44	299.56	299.56	299.56	
1968	196.54	299.56	299.56	299.56	
1969	196.64	299.56	299.56	299.56	
1970	196.74	299.55	299.55	299.55	
1971	196.84	299.55	299.55	299.55	
1972	196.94	299.55	299.55	299.55	
1973	197.04	299.54	299.54	299.54	
1974	197.14	299.54	299.54	299.54	
1975	197.24	299.53	299.53	299.53	
1976	197.34	299.53	299.53	299.53	
1977	197.44	299.53	299.53	299.53	
1978	197.54	299.52	299.52	299.52	
1979	197.64	299.52	299.52	299.52	
1980	197.74	299.51	299.51	299.51	
1981	197.84	299.51	299.51	299.51	
1982	197.94	299.51	299.51	299.51	
1983	198.04	299.5	299.5	299.5	
1984	198.14	299.5	299.5	299.5	
1985	198.24	299.5	299.5	299.5	
1986	198.34	299.49	299.49	299.49	
1987	198.44	299.49	299.49	299.49	
1988	198.54	299.48	299.48	299.48	
1989	198.64	299.48	299.48	299.48	
1990	198.74	299.48	299.48	299.48	
1991	198.84	299.47	299.47	299.47	
1992	198.94	299.47	299.47	299.47	
1993	199.04	299.46	299.46	299.46	
1994	199.14	299.46	299.46	299.46	
1995	199.24	299.46	299.46	299.46	
1996	199.34	299.45	299.45	299.45	
1997	199.44	299.45	299.45	299.45	
1998	199.54	299.45	299.45	299.45	
1999	199.64	299.44	299.44	299.44	
2000	199.74	299.44	299.44	299.44	
2001	199.84	299.43	299.43	299.43	
2002	199.94	299.43	299.43	299.43	
2003	200.04	299.43	299.43	299.43	
2004	200.14	299.42	299.42	299.42	
2005	200.24	299.42	299.42	299.42	
2006	200.34	299.42	299.42	299.42	
2007	200.44	299.41	299.41	299.41	
2008	200.54	299.41	299.41	299.41	
2009	200.64	299.4	299.4	299.4	
2010	200.74	299.4	299.4	299.4	
2011	200.84	299.4	299.4	299.4	
2012	200.94	299.39	299.39	299.39	
2013	201.04	299.39	299.39	299.39	
2014	201.14	299.38	299.38	299.38	
2015	201.24	299.38	299.38	299.38	
2016	201.34	299.38	299.38	299.38	
2017	201.44	299.37	299.37	299.37	
2018	201.54	299.37	299.37	299.37	
2019	201.64	299.37	299.37	299.37	
2020	201.74	299.36	299.36	299.36	
2021	201.84	299.36	299.36	299.36	
2022	201.94	299.35	299.35	299.35	
2023	202.04	299.35	299.35	299.35	
2024	202.14	299.35	299.35	299.35	
2025	202.24	299.34	299.34	299.34	
2026	202.34	299.34	299.34	299.34	
2027	202.44	299.34	299.34	299.34	
2028	202.54	299.33	299.33	299.33	
2029	202.64	299.33	299.33	299.33	
2030	202.74	299.32	299.32	299.32	
2031	202.84	299.32	299.32	299.32	
2032	202.94	299.32	299.32	299.32	
2033	203.04	299.31	299.31	299.31	
2034	203.14	299.31	299.31	299.31	
2035	203.24	299.31	299.31	299.31	
2036	203.34	299.3	299.3	299.3	
2037	203.44	299.3	299.3	299.3	
2038	203.54	299.29	299.29	299.29	
2039	203.64	299.29	299.29	299.29	
2040	203.74	299.29	299.29	299.29	
2041	203.84	299.28	299.28	299.28	
2042	203.94	299.28	299.28	299.28	
2043	204.04	299.28	299.28	299.28	
2044	204.14	299.27	299.27	299.27	
2045	204.24	299.27	299.27	299.27	
2046	204.34	299.26	299.26	299.26	
2047	204.44	299.26	299.26	299.26	
2048	204.54	299.26	299.26	299.26	
2049	204.64	299.25	299.25	299.25	
2050	204.74	299.25	299.25	299.25	
2051	204.84	299.25	299.25	299.25	
2052	204.94	299.24	299.24	299.24	
2053	205.04	299.24	299.24	299.24	
2054	205.14	299.23	299.23	299.23	
2055	205.24	299.23	299.23	299.23	
2056	205.34	299.23	299.23	299.23	
2057	205.44	299.22	299.22	299.22	
2058	205.54	299.22	299.22	299.22	
2059	205.64	299.22	299.22	299.22	
2060	205.74	299.21	299.21	299.21	
2061	205.84	299.21	299.21	299.21	
2062	205.94	299.2	299.2	299.2	
2063	206.04	299.2	299.2	299.2	
2064	206.14	299.2	299.2	299.2	
2065	206.24	299.19	299.19	299.19	
2066	206.34	299.19	299.19	299.19	
2067	206.44	299.19	299.19	299.19	
2068	206.54	299.18	299.18	299.18	
2069	206.64	299.18	299.18	299.18	
2070	206.74	299.17	299.17	299.17	
2071	206.84	299.17	299.17	299.17	
2072	206.94	299.17	299.17	299.17	
2073	207.04	299.16	299.16	299.16	
2074	207.14	299.16	299.16	299.16	
2075	207.24	299.16	299.16	299.16	
2076	207.34	299.15	299.15	299.15	
2077	207.44	299.15	299.15	299.15	
2078	207.54	299.14	299.14	299.14	
2079	207.64	299.14	299.14	299.14	
2080	207.74	299.14	299.14	299.14	
2081	207.84	299.13	299.13	299.13	
2082	207.94	299.13	299.13	299.13	
2083	208.04	299.13	299.13	299.13	
2084	208.14	299.12	299.12	299.12	
2085	208.24	299.12	299.12	299.12	
2086	208.34	299.12	299.12	299.12	
2087	208.44	299.11	299.11	299.11	
2088	208.54	299.11	299.11	299.11	
2089	208.64	299.1	299.1	299.1	
2090	208.74	299.1	299.1	299.1	
2091	208.84	299.1	299.1	299.1	
2092	208.94	299.09	299.09	299.09	
2093	209.04	299.09	299.09	299.09	
2094	209.14	299.09	299.09	299.09	
2095	209.24	299.08	299.08	299.08	
